시점,학생수,지역별,사설학원수,사교육참여율,수술인원
2017.12,93.940,서울,14089,79.708,266267
2017.12,82.010,세종,487,77.617,8008
2017.12,95.877,울산,2584,72.975,34874
2017.12,94.078,인천,3692,72.217,90222
2017.12,79.481,전남,2700,61.125,70836
2017.12,84.398,전북,3941,65.425,65913
2017.12,102.320,제주,1015,68.225,19781
2017.12,89.522,충남,2954,63.775,72748
2017.12,88.232,충북,2253,68.867,53085
2018.01,81.950,강원,2200,65.800,48976
2018.01,98.000,경기,20781,76.100,367057
2018.01,91.340,경남,5976,70.300,109814
2018.01,84.650,경북,3540,67.700,90246
2018.01,94.330,광주,3402,69.400,41251
2018.01,93.850,대구,3901,73.700,72021
2018.01,93.510,대전,2223,73.800,41655
2018.01,92.940,부산,4666,70.300,126795
2018.01,93.610,서울,14080,79.900,266533
2018.01,82.100,세종,499,77.900,8107
2018.01,95.490,울산,2586,73.300,34831
2018.01,93.650,인천,3702,72.600,90544
2018.01,79.190,전남,2691,61.500,70853
2018.01,84.040,전북,3938,65.500,65964
2018.01,102.190,제주,1017,68.400,19826
2018.01,89.250,충남,2961,63.700,72868
2018.01,88.010,충북,2249,69.400,53089
2018.02,81.653,강원,2198,65.792,49231
2018.02,97.743,경기,20811,76.283,369202
2018.02,91.078,경남,5976,70.442,110101
2018.02,84.318,경북,3540,67.867,90505
2018.02,94.072,광주,3408,69.758,41412
2018.02,93.596,대구,3905,73.850,72315
2018.02,93.103,대전,2221,73.858,41851
2018.02,92.678,부산,4676,70.767,127208
2018.02,93.291,서울,14077,79.908,267994
2018.02,82.112,세종,508,78.183,8193
2018.02,95.095,울산,2582,73.275,34927
2018.02,93.422,인천,3706,72.808,90849
2018.02,78.907,전남,2692,61.450,71167
2018.02,83.664,전북,3932,65.733,66194
2018.02,101.907,제주,1018,68.708,19887
2018.02,89.047,충남,2958,64.175,73162
2018.02,87.803,충북,2247,69.367,53330
2018.03,81.357,강원,2197,65.783,49486
2018.03,97.485,경기,20842,76.467,371346
2018.03,90.815,경남,5975,70.583,110388
2018.03,83.987,경북,3540,68.033,90765
2018.03,93.815,광주,3414,70.117,41574
2018.03,93.342,대구,3909,74.000,72609
2018.03,92.695,대전,2219,73.917,42047
2018.03,92.417,부산,4687,71.233,127622
2018.03,92.972,서울,14074,79.917,269456
2018.03,82.125,세종,517,78.467,8278
2018.03,94.700,울산,2578,73.250,35022
2018.03,93.193,인천,3710,73.017,91154
2018.03,78.625,전남,2693,61.400,71482
2018.03,83.288,전북,3926,65.967,66423
2018.03,101.623,제주,1018,69.017,19949
2018.03,88.843,충남,2955,64.650,73456
2018.03,87.595,충북,2246,69.333,53572
2018.04,81.060,강원,2196,65.775,49741
2018.04,97.227,경기,20872,76.650,373491
2018.04,90.553,경남,5975,70.725,110676
2018.04,83.655,경북,3540,68.200,91024
2018.04,93.558,광주,3420,70.475,41736
2018.04,93.087,대구,3913,74.150,72903
2018.04,92.288,대전,2218,73.975,42244
2018.04,92.155,부산,4697,71.700,128035
2018.04,92.653,서울,14071,79.925,270917
2018.04,82.137,세종,526,78.750,8364
2018.04,94.305,울산,2574,73.225,35118
2018.04,92.965,인천,3713,73.225,91459
2018.04,78.343,전남,2694,61.350,71796
2018.04,82.913,전북,3920,66.200,66653
2018.04,101.340,제주,1019,69.325,20010
2018.04,88.640,충남,2952,65.125,73750
2018.04,87.388,충북,2244,69.300,53813
2018.05,80.763,강원,2194,65.767,49996
2018.05,96.970,경기,20902,76.833,375636
2018.05,90.290,경남,5975,70.867,110963
2018.05,83.323,경북,3541,68.367,91284
2018.05,93.300,광주,3425,70.833,41897
2018.05,92.833,대구,3917,74.300,73197
2018.05,91.880,대전,2216,74.033,42440
2018.05,91.893,부산,4707,72.167,128448
2018.05,92.333,서울,14068,79.933,272378
2018.05,82.150,세종,535,79.033,8449
2018.05,93.910,울산,2571,73.200,35213
2018.05,92.737,인천,3717,73.433,91764
2018.05,78.060,전남,2695,61.300,72111
2018.05,82.537,전북,3914,66.433,66883
2018.05,101.057,제주,1020,69.633,20072
2018.05,88.437,충남,2948,65.600,74044
2018.05,87.180,충북,2243,69.267,54055
2018.06,80.467,강원,2192,65.758,50251
2018.06,96.713,경기,20933,77.017,377780
2018.06,90.028,경남,5974,71.008,111250
2018.06,82.992,경북,3541,68.533,91543
2018.06,93.042,광주,3431,71.192,42058
2018.06,92.579,대구,3921,74.450,73491
2018.06,91.473,대전,2214,74.092,42636
2018.06,91.632,부산,4718,72.633,128861
2018.06,92.014,서울,14065,79.942,273839
2018.06,82.162,세종,544,79.317,8535
2018.06,93.515,울산,2567,73.175,35309
2018.06,92.508,인천,3721,73.642,92069
2018.06,77.778,전남,2696,61.250,72425
2018.06,82.161,전북,3908,66.667,67112
2018.06,100.773,제주,1021,69.942,20133
2018.06,88.233,충남,2945,66.075,74338
2018.06,86.972,충북,2241,69.233,54296
2018.07,80.170,강원,2191,65.750,50506
2018.07,96.455,경기,20963,77.200,379925
2018.07,89.765,경남,5974,71.150,111537
2018.07,82.660,경북,3541,68.700,91802
2018.07,92.785,광주,3437,71.550,42220
2018.07,92.325,대구,3924,74.600,73784
2018.07,91.065,대전,2212,74.150,42832
2018.07,91.370,부산,4728,73.100,129274
2018.07,91.695,서울,14062,79.950,275300
2018.07,82.175,세종,553,79.600,8620
2018.07,93.120,울산,2563,73.150,35404
2018.07,92.280,인천,3724,73.850,92374
2018.07,77.495,전남,2697,61.200,72740
2018.07,81.785,전북,3902,66.900,67342
2018.07,100.490,제주,1022,70.250,20194
2018.07,88.030,충남,2942,66.550,74632
2018.07,86.765,충북,2240,69.200,54538
2018.08,79.873,강원,2190,65.742,50760
2018.08,96.197,경기,20993,77.383,382070
2018.08,89.502,경남,5974,71.292,111824
2018.08,82.328,경북,3541,68.867,92062
2018.08,92.528,광주,3443,71.908,42382
2018.08,92.071,대구,3928,74.750,74078
2018.08,90.657,대전,2210,74.208,43028
2018.08,91.108,부산,4738,73.567,129688
2018.08,91.376,서울,14059,79.958,276762
2018.08,82.188,세종,562,79.883,8706
2018.08,92.725,울산,2559,73.125,35500
2018.08,92.052,인천,3728,74.058,92680
2018.08,77.212,전남,2698,61.150,73054
2018.08,81.409,전북,3895,67.133,67572
2018.08,100.207,제주,1022,70.558,20256
2018.08,87.827,충남,2939,67.025,74927
2018.08,86.558,충북,2238,69.167,54779
2018.09,79.577,강원,2188,65.733,51015
2018.09,95.940,경기,21024,77.567,384214
2018.09,89.240,경남,5973,71.433,112111
2018.09,81.997,경북,3541,69.033,92321
2018.09,92.270,광주,3449,72.267,42543
2018.09,91.817,대구,3932,74.900,74372
2018.09,90.250,대전,2208,74.267,43224
2018.09,90.847,부산,4749,74.033,130101
2018.09,91.057,서울,14056,79.967,278223
2018.09,82.200,세종,571,80.167,8792
2018.09,92.330,울산,2555,73.100,35596
2018.09,91.823,인천,3732,74.267,92985
2018.09,76.930,전남,2699,61.100,73368
2018.09,81.033,전북,3889,67.367,67801
2018.09,99.923,제주,1023,70.867,20317
2018.09,87.623,충남,2936,67.500,75221
2018.09,86.350,충북,2236,69.133,55020
2018.10,79.280,강원,2186,65.725,51270
2018.10,95.683,경기,21054,77.750,386359
2018.10,88.977,경남,5973,71.575,112398
2018.10,81.665,경북,3542,69.200,92581
2018.10,92.012,광주,3454,72.625,42704
2018.10,91.562,대구,3936,75.050,74666
2018.10,89.843,대전,2206,74.325,43420
2018.10,90.585,부산,4759,74.500,130514
2018.10,90.737,서울,14053,79.975,279684
2018.10,82.213,세종,580,80.450,8877
2018.10,91.935,울산,2552,73.075,35691
2018.10,91.595,인천,3736,74.475,93290
2018.10,76.647,전남,2700,61.050,73683
2018.10,80.657,전북,3883,67.600,68031
2018.10,99.640,제주,1024,71.175,20379
2018.10,87.420,충남,2932,67.975,75515
2018.10,86.142,충북,2235,69.100,55262
2018.11,78.983,강원,2185,65.717,51525
2018.11,95.425,경기,21084,77.933,388504
2018.11,88.715,경남,5973,71.717,112686
2018.11,81.333,경북,3542,69.367,92840
2018.11,91.755,광주,3460,72.983,42866
2018.11,91.308,대구,3940,75.200,74960
2018.11,89.435,대전,2205,74.383,43617
2018.11,90.323,부산,4769,74.967,130928
2018.11,90.418,서울,14050,79.983,281146
2018.11,82.225,세종,589,80.733,8963
2018.11,91.540,울산,2548,73.050,35787
2018.11,91.367,인천,3740,74.683,93595
2018.11,76.365,전남,2701,61.000,73997
2018.11,80.282,전북,3877,67.833,68261
2018.11,99.357,제주,1024,71.483,20440
2018.11,87.217,충남,2929,68.450,75809
2018.11,85.935,충북,2233,69.067,55503
2018.12,78.687,강원,2184,65.708,51780
2018.12,95.167,경기,21115,78.117,390648
2018.12,88.453,경남,5972,71.858,112973
2018.12,81.002,경북,3542,69.533,93100
2018.12,91.498,광주,3466,73.342,43028
2018.12,91.054,대구,3944,75.350,75254
2018.12,89.028,대전,2203,74.442,43813
2018.12,90.062,부산,4780,75.433,131341
2018.12,90.099,서울,14047,79.992,282607
2018.12,82.237,세종,598,81.017,9048
2018.12,91.145,울산,2544,73.025,35882
2018.12,91.138,인천,3743,74.892,93900
2018.12,76.082,전남,2702,60.950,74312
2018.12,79.906,전북,3871,68.067,68490
2018.12,99.073,제주,1025,71.792,20502
2018.12,87.013,충남,2926,68.925,76103
2018.12,85.727,충북,2232,69.033,55745
2019.01,78.390,강원,2182,65.700,52035
2019.01,94.910,경기,21145,78.300,392793
2019.01,88.190,경남,5972,72.000,113260
2019.01,80.670,경북,3542,69.700,93359
2019.01,91.240,광주,3472,73.700,43189
2019.01,90.800,대구,3948,75.500,75548
2019.01,88.620,대전,2201,74.500,44009
2019.01,89.800,부산,4790,75.900,131754
2019.01,89.780,서울,14044,80.000,284068
2019.01,82.250,세종,607,81.300,9134
2019.01,90.750,울산,2540,73.000,35978
2019.01,90.910,인천,3747,75.100,94205
2019.01,75.800,전남,2703,60.900,74626
2019.01,79.530,전북,3865,68.300,68720
2019.01,98.790,제주,1026,72.100,20563
2019.01,86.810,충남,2923,69.400,76397
2019.01,85.520,충북,2230,69.000,55986
2019.02,78.238,강원,2182,65.525,51756
2019.02,94.805,경기,21193,77.475,392190
2019.02,87.965,경남,5972,71.400,112960
2019.02,80.548,경북,3541,68.933,92704
2019.02,91.093,광주,3469,73.150,43063
2019.02,90.641,대구,3947,74.700,75155
2019.02,88.411,대전,2201,73.975,43818
2019.02,89.669,부산,4802,75.167,131425
2019.02,89.624,서울,14040,79.583,283164
2019.02,82.241,세종,614,80.608,9122
2019.02,90.603,울산,2537,72.350,35846
2019.02,90.857,인천,3760,74.392,93940
2019.02,75.608,전남,2702,60.667,74249
2019.02,79.351,전북,3864,67.842,68495
2019.02,98.650,제주,1028,71.667,20469
2019.02,86.686,충남,2924,68.550,75918
2019.02,85.265,충북,2230,68.383,55765
2019.03,78.087,강원,2182,65.350,51477
2019.03,94.700,경기,21240,76.650,391587
2019.03,87.740,경남,5972,70.800,112660
2019.03,80.427,경북,3540,68.167,92048
2019.03,90.945,광주,3466,72.600,42937
2019.03,90.482,대구,3947,73.900,74762
2019.03,88.202,대전,2200,73.450,43626
2019.03,89.538,부산,4815,74.433,131096
2019.03,89.468,서울,14035,79.167,282260
2019.03,82.232,세종,621,79.917,9110
2019.03,90.457,울산,2534,71.700,35714
2019.03,90.803,인천,3773,73.683,93675
2019.03,75.417,전남,2700,60.433,73872
2019.03,79.172,전북,3863,67.383,68270
2019.03,98.510,제주,1030,71.233,20375
2019.03,86.562,충남,2926,67.700,75438
2019.03,85.010,충북,2230,67.767,55544
2019.04,77.935,강원,2181,65.175,51198
2019.04,94.595,경기,21288,75.825,390984
2019.04,87.515,경남,5972,70.200,112359
2019.04,80.305,경북,3539,67.400,91392
2019.04,90.797,광주,3464,72.050,42811
2019.04,90.322,대구,3946,73.100,74368
2019.04,87.993,대전,2200,72.925,43435
2019.04,89.407,부산,4827,73.700,130767
2019.04,89.312,서울,14031,78.750,281355
2019.04,82.222,세종,628,79.225,9098
2019.04,90.310,울산,2531,71.050,35582
2019.04,90.750,인천,3786,72.975,93410
2019.04,75.225,전남,2699,60.200,73495
2019.04,78.993,전북,3862,66.925,68046
2019.04,98.370,제주,1032,70.800,20282
2019.04,86.438,충남,2927,66.850,74959
2019.04,84.755,충북,2230,67.150,55322
2019.05,77.783,강원,2181,65.000,50919
2019.05,94.490,경기,21335,75.000,390381
2019.05,87.290,경남,5972,69.600,112059
2019.05,80.183,경북,3538,66.633,90737
2019.05,90.650,광주,3461,71.500,42685
2019.05,90.163,대구,3946,72.300,73975
2019.05,87.783,대전,2200,72.400,43243
2019.05,89.277,부산,4839,72.967,130438
2019.05,89.157,서울,14027,78.333,280451
2019.05,82.213,세종,634,78.533,9087
2019.05,90.163,울산,2528,70.400,35450
2019.05,90.697,인천,3799,72.267,93146
2019.05,75.033,전남,2698,59.967,73118
2019.05,78.813,전북,3861,66.467,67821
2019.05,98.230,제주,1034,70.367,20188
2019.05,86.313,충남,2928,66.000,74479
2019.05,84.500,충북,2231,66.533,55101
2019.06,77.632,강원,2181,64.825,50640
2019.06,94.385,경기,21383,74.175,389778
2019.06,87.065,경남,5972,69.000,111759
2019.06,80.062,경북,3537,65.867,90082
2019.06,90.502,광주,3458,70.950,42559
2019.06,90.004,대구,3945,71.500,73582
2019.06,87.574,대전,2200,71.875,43052
2019.06,89.146,부산,4852,72.233,130109
2019.06,89.001,서울,14022,77.917,279547
2019.06,82.204,세종,641,77.842,9075
2019.06,90.017,울산,2525,69.750,35318
2019.06,90.643,인천,3812,71.558,92881
2019.06,74.842,전남,2696,59.733,72741
2019.06,78.634,전북,3860,66.008,67596
2019.06,98.090,제주,1036,69.933,20094
2019.06,86.189,충남,2930,65.150,74000
2019.06,84.245,충북,2231,65.917,54880
2019.07,77.480,강원,2180,64.650,50361
2019.07,94.280,경기,21430,73.350,389174
2019.07,86.840,경남,5972,68.400,111458
2019.07,79.940,경북,3536,65.100,89426
2019.07,90.355,광주,3456,70.400,42432
2019.07,89.845,대구,3944,70.700,73189
2019.07,87.365,대전,2200,71.350,42860
2019.07,89.015,부산,4864,71.500,129780
2019.07,88.845,서울,14018,77.500,278642
2019.07,82.195,세종,648,77.150,9063
2019.07,89.870,울산,2522,69.100,35186
2019.07,90.590,인천,3826,70.850,92616
2019.07,74.650,전남,2695,59.500,72364
2019.07,78.455,전북,3859,65.550,67371
2019.07,97.950,제주,1038,69.500,20000
2019.07,86.065,충남,2931,64.300,73520
2019.07,83.990,충북,2231,65.300,54659
2019.08,77.328,강원,2180,64.475,50082
2019.08,94.175,경기,21478,72.525,388571
2019.08,86.615,경남,5972,67.800,111158
2019.08,79.818,경북,3534,64.333,88770
2019.08,90.207,광주,3453,69.850,42306
2019.08,89.686,대구,3944,69.900,72796
2019.08,87.156,대전,2199,70.825,42669
2019.08,88.884,부산,4876,70.767,129452
2019.08,88.689,서울,14014,77.083,277738
2019.08,82.186,세종,655,76.458,9051
2019.08,89.723,울산,2518,68.450,35054
2019.08,90.537,인천,3839,70.142,92351
2019.08,74.458,전남,2694,59.267,71987
2019.08,78.276,전북,3858,65.092,67146
2019.08,97.810,제주,1041,69.067,19906
2019.08,85.941,충남,2932,63.450,73041
2019.08,83.735,충북,2231,64.683,54438
2019.09,77.177,강원,2180,64.300,49803
2019.09,94.070,경기,21526,71.700,387968
2019.09,86.390,경남,5972,67.200,110858
2019.09,79.697,경북,3533,63.567,88115
2019.09,90.060,광주,3450,69.300,42180
2019.09,89.527,대구,3943,69.100,72403
2019.09,86.947,대전,2199,70.300,42478
2019.09,88.753,부산,4889,70.033,129123
2019.09,88.533,서울,14009,76.667,276834
2019.09,82.177,세종,662,75.767,9039
2019.09,89.577,울산,2515,67.800,34922
2019.09,90.483,인천,3852,69.433,92086
2019.09,74.267,전남,2692,59.033,71610
2019.09,78.097,전북,3857,64.633,66921
2019.09,97.670,제주,1043,68.633,19812
2019.09,85.817,충남,2934,62.600,72562
2019.09,83.480,충북,2231,64.067,54217
2019.10,77.025,강원,2180,64.125,49524
2019.10,93.965,경기,21573,70.875,387365
2019.10,86.165,경남,5972,66.600,110558
2019.10,79.575,경북,3532,62.800,87460
2019.10,89.912,광주,3447,68.750,42054
2019.10,89.368,대구,3943,68.300,72010
2019.10,86.737,대전,2199,69.775,42286
2019.10,88.623,부산,4901,69.300,128794
2019.10,88.377,서울,14005,76.250,275930
2019.10,82.168,세종,668,75.075,9028
2019.10,89.430,울산,2512,67.150,34790
2019.10,90.430,인천,3865,68.725,91822
2019.10,74.075,전남,2691,58.800,71233
2019.10,77.917,전북,3856,64.175,66696
2019.10,97.530,제주,1045,68.200,19718
2019.10,85.692,충남,2935,61.750,72082
2019.10,83.225,충북,2232,63.450,53996
2019.11,76.873,강원,2180,63.950,49245
2019.11,93.860,경기,21621,70.050,386762
2019.11,85.940,경남,5972,66.000,110258
2019.11,79.453,경북,3531,62.033,86804
2019.11,89.765,광주,3444,68.200,41928
2019.11,89.208,대구,3942,67.500,71616
2019.11,86.528,대전,2198,69.250,42095
2019.11,88.492,부산,4913,68.567,128465
2019.11,88.222,서울,14001,75.833,275026
2019.11,82.158,세종,675,74.383,9016
2019.11,89.283,울산,2509,66.500,34658
2019.11,90.377,인천,3878,68.017,91557
2019.11,73.883,전남,2690,58.567,70856
2019.11,77.738,전북,3855,63.717,66472
2019.11,97.390,제주,1047,67.767,19625
2019.11,85.568,충남,2936,60.900,71603
2019.11,82.970,충북,2232,62.833,53774
2019.12,76.722,강원,2179,63.775,48966
2019.12,93.755,경기,21668,69.225,386159
2019.12,85.715,경남,5972,65.400,109957
2019.12,79.332,경북,3530,61.267,86148
2019.12,89.617,광주,3442,67.650,41802
2019.12,89.049,대구,3942,66.700,71223
2019.12,86.319,대전,2198,68.725,41903
2019.12,88.361,부산,4926,67.833,128136
2019.12,88.066,서울,13996,75.417,274121
2019.12,82.149,세종,682,73.692,9004
2019.12,89.137,울산,2506,65.850,34526
2019.12,90.323,인천,3891,67.308,91292
2019.12,73.692,전남,2688,58.333,70479
2019.12,77.559,전북,3854,63.258,66247
2019.12,97.250,제주,1049,67.333,19531
2019.12,85.444,충남,2938,60.050,71123
2019.12,82.715,충북,2232,62.217,53553
2020.01,76.570,강원,2179,63.600,48687
2020.01,93.650,경기,21716,68.400,385556
2020.01,85.490,경남,5972,64.800,109657
2020.01,79.210,경북,3529,60.500,85493
2020.01,89.470,광주,3439,67.100,41676
2020.01,88.890,대구,3941,65.900,70830
2020.01,86.110,대전,2198,68.200,41712
2020.01,88.230,부산,4938,67.100,127807
2020.01,87.910,서울,13992,75.000,273217
2020.01,82.140,세종,689,73.000,8992
2020.01,88.990,울산,2503,65.200,34394
2020.01,90.270,인천,3904,66.600,91027
2020.01,73.500,전남,2687,58.100,70102
2020.01,77.380,전북,3853,62.800,66022
2020.01,97.110,제주,1051,66.900,19437
2020.01,85.320,충남,2939,59.200,70644
2020.01,82.460,충북,2232,61.600,53332
2020.02,76.523,강원,2180,64.108,48944
2020.02,93.709,경기,21714,69.167,387523
2020.02,85.623,경남,5974,65.458,110193
2020.02,79.218,경북,3531,61.442,86049
2020.02,89.438,광주,3438,67.642,41865
2020.02,88.954,대구,3943,67.000,71242
2020.02,86.077,대전,2201,68.817,41878
2020.02,88.232,부산,4943,67.958,128372
2020.02,87.969,서울,13977,75.542,274061
2020.02,82.098,세종,698,73.675,9041
2020.02,89.067,울산,2500,65.908,34470
2020.02,90.306,인천,3903,67.208,91362
2020.02,73.498,전남,2686,58.800,70401
2020.02,77.382,전북,3855,63.383,66116
2020.02,96.948,제주,1055,67.383,19488
2020.02,85.306,충남,2938,59.867,70998
2020.02,82.391,충북,2235,62.258,53496
2020.03,76.477,강원,2180,64.617,49200
2020.03,93.768,경기,21711,69.933,389489
2020.03,85.755,경남,5976,66.117,110728
2020.03,79.225,경북,3533,62.383,86604
2020.03,89.405,광주,3438,68.183,42055
2020.03,89.018,대구,3946,68.100,71654
2020.03,86.043,대전,2204,69.433,42044
2020.03,88.233,부산,4948,68.817,128938
2020.03,88.028,서울,13962,76.083,274906
2020.03,82.057,세종,708,74.350,9089
2020.03,89.143,울산,2496,66.617,34546
2020.03,90.342,인천,3903,67.817,91696
2020.03,73.497,전남,2685,59.500,70700
2020.03,77.383,전북,3857,63.967,66210
2020.03,96.785,제주,1058,67.867,19538
2020.03,85.292,충남,2937,60.533,71353
2020.03,82.322,충북,2238,62.917,53660
2020.04,76.430,강원,2181,65.125,49457
2020.04,93.828,경기,21709,70.700,391456
2020.04,85.887,경남,5978,66.775,111264
2020.04,79.232,경북,3534,63.325,87160
2020.04,89.373,광주,3438,68.725,42244
2020.04,89.082,대구,3948,69.200,72066
2020.04,86.010,대전,2208,70.050,42210
2020.04,88.235,부산,4954,69.675,129503
2020.04,88.088,서울,13946,76.625,275750
2020.04,82.015,세종,717,75.025,9138
2020.04,89.220,울산,2492,67.325,34623
2020.04,90.377,인천,3902,68.425,92030
2020.04,73.495,전남,2684,60.200,71000
2020.04,77.385,전북,3858,64.550,66304
2020.04,96.623,제주,1062,68.350,19588
2020.04,85.278,충남,2936,61.200,71707
2020.04,82.252,충북,2241,63.575,53823
2020.05,76.383,강원,2182,65.633,49714
2020.05,93.887,경기,21707,71.467,393423
2020.05,86.020,경남,5980,67.433,111800
2020.05,79.240,경북,3536,64.267,87716
2020.05,89.340,광주,3437,69.267,42434
2020.05,89.147,대구,3950,70.300,72477
2020.05,85.977,대전,2211,70.667,42376
2020.05,88.237,부산,4959,70.533,130068
2020.05,88.147,서울,13931,77.167,276595
2020.05,81.973,세종,726,75.700,9186
2020.05,89.297,울산,2489,68.033,34699
2020.05,90.413,인천,3902,69.033,92365
2020.05,73.493,전남,2684,60.900,71299
2020.05,77.387,전북,3860,65.133,66399
2020.05,96.460,제주,1066,68.833,19639
2020.05,85.263,충남,2935,61.867,72061
2020.05,82.183,충북,2244,64.233,53987
2020.06,76.337,강원,2183,66.142,49970
2020.06,93.946,경기,21704,72.233,395389
2020.06,86.153,경남,5982,68.092,112335
2020.06,79.248,경북,3538,65.208,88272
2020.06,89.308,광주,3436,69.808,42623
2020.06,89.211,대구,3952,71.400,72889
2020.06,85.943,대전,2214,71.283,42542
2020.06,88.238,부산,4964,71.392,130634
2020.06,88.206,서울,13916,77.708,277439
2020.06,81.932,세종,735,76.375,9235
2020.06,89.373,울산,2486,68.742,34775
2020.06,90.449,인천,3901,69.642,92700
2020.06,73.492,전남,2683,61.600,71598
2020.06,77.388,전북,3862,65.717,66493
2020.06,96.297,제주,1069,69.317,19690
2020.06,85.249,충남,2934,62.533,72416
2020.06,82.114,충북,2247,64.892,54151
2020.07,76.290,강원,2184,66.650,50227
2020.07,94.005,경기,21702,73.000,397356
2020.07,86.285,경남,5984,68.750,112871
2020.07,79.255,경북,3540,66.150,88828
2020.07,89.275,광주,3436,70.350,42812
2020.07,89.275,대구,3954,72.500,73301
2020.07,85.910,대전,2218,71.900,42708
2020.07,88.240,부산,4969,72.250,131199
2020.07,88.265,서울,13900,78.250,278284
2020.07,81.890,세종,744,77.050,9284
2020.07,89.450,울산,2482,69.450,34852
2020.07,90.485,인천,3900,70.250,93034
2020.07,73.490,전남,2682,62.300,71897
2020.07,77.390,전북,3864,66.300,66587
2020.07,96.135,제주,1073,69.800,19740
2020.07,85.235,충남,2932,63.200,72770
2020.07,82.045,충북,2250,65.550,54314
2020.08,76.243,강원,2184,67.158,50484
2020.08,94.064,경기,21700,73.767,399323
2020.08,86.417,경남,5985,69.408,113407
2020.08,79.262,경북,3542,67.092,89383
2020.08,89.242,광주,3436,70.892,43002
2020.08,89.339,대구,3957,73.600,73713
2020.08,85.877,대전,2221,72.517,42873
2020.08,88.242,부산,4974,73.108,131764
2020.08,88.324,서울,13885,78.792,279128
2020.08,81.848,세종,754,77.725,9332
2020.08,89.527,울산,2478,70.158,34928
2020.08,90.521,인천,3900,70.858,93368
2020.08,73.488,전남,2681,63.000,72196
2020.08,77.392,전북,3866,66.883,66681
2020.08,95.972,제주,1077,70.283,19790
2020.08,85.221,충남,2931,63.867,73124
2020.08,81.976,충북,2253,66.208,54478
2020.09,76.197,강원,2185,67.667,50740
2020.09,94.123,경기,21697,74.533,401289
2020.09,86.550,경남,5987,70.067,113942
2020.09,79.270,경북,3544,68.033,89939
2020.09,89.210,광주,3435,71.433,43191
2020.09,89.403,대구,3959,74.700,74125
2020.09,85.843,대전,2224,73.133,43039
2020.09,88.243,부산,4979,73.967,132330
2020.09,88.383,서울,13870,79.333,279972
2020.09,81.807,세종,763,78.400,9381
2020.09,89.603,울산,2475,70.867,35004
2020.09,90.557,인천,3899,71.467,93703
2020.09,73.487,전남,2680,63.700,72495
2020.09,77.393,전북,3868,67.467,66775
2020.09,95.810,제주,1080,70.767,19841
2020.09,85.207,충남,2930,64.533,73479
2020.09,81.907,충북,2256,66.867,54642
2020.10,76.150,강원,2186,68.175,50997
2020.10,94.183,경기,21695,75.300,403256
2020.10,86.683,경남,5989,70.725,114478
2020.10,79.278,경북,3546,68.975,90495
2020.10,89.177,광주,3434,71.975,43381
2020.10,89.468,대구,3961,75.800,74536
2020.10,85.810,대전,2227,73.750,43205
2020.10,88.245,부산,4984,74.825,132895
2020.10,88.442,서울,13855,79.875,280817
2020.10,81.765,세종,772,79.075,9429
2020.10,89.680,울산,2472,71.575,35080
2020.10,90.593,인천,3899,72.075,94038
2020.10,73.485,전남,2680,64.400,72794
2020.10,77.395,전북,3870,68.050,66870
2020.10,95.647,제주,1084,71.250,19892
2020.10,85.192,충남,2929,65.200,73833
2020.10,81.837,충북,2259,67.525,54806
2020.11,76.103,강원,2186,68.683,51254
2020.11,94.242,경기,21693,76.067,405223
2020.11,86.815,경남,5991,71.383,115014
2020.11,79.285,경북,3547,69.917,91050
2020.11,89.145,광주,3434,72.517,43570
2020.11,89.532,대구,3964,76.900,74948
2020.11,85.777,대전,2230,74.367,43371
2020.11,88.247,부산,4990,75.683,133460
2020.11,88.502,서울,13840,80.417,281661
2020.11,81.723,세종,782,79.750,9478
2020.11,89.757,울산,2468,72.283,35156
2020.11,90.628,인천,3898,72.683,94372
2020.11,73.483,전남,2679,65.100,73094
2020.11,77.397,전북,3871,68.633,66964
2020.11,95.485,제주,1088,71.733,19942
2020.11,85.178,충남,2928,65.867,74187
2020.11,81.768,충북,2262,68.183,54970
2020.12,76.057,강원,2187,69.192,51510
2020.12,94.301,경기,21690,76.833,407189
2020.12,86.947,경남,5993,72.042,115549
2020.12,79.292,경북,3549,70.858,91606
2020.12,89.112,광주,3434,73.058,43760
2020.12,89.596,대구,3966,78.000,75360
2020.12,85.743,대전,2234,74.983,43537
2020.12,88.248,부산,4995,76.542,134026
2020.12,88.561,서울,13824,80.958,282506
2020.12,81.682,세종,791,80.425,9526
2020.12,89.833,울산,2464,72.992,35233
2020.12,90.664,인천,3898,73.292,94706
2020.12,73.482,전남,2678,65.800,73393
2020.12,77.398,전북,3873,69.217,67058
2020.12,95.322,제주,1091,72.217,19992
2020.12,85.164,충남,2927,66.533,74542
2020.12,81.699,충북,2265,68.842,55133
2021.01,76.010,강원,2188,69.700,51767
2021.01,94.360,경기,21688,77.600,409156
2021.01,87.080,경남,5995,72.700,116085
2021.01,79.300,경북,3551,71.800,92162
2021.01,89.080,광주,3433,73.600,43949
2021.01,89.660,대구,3968,79.100,75772
2021.01,85.710,대전,2237,75.600,43703
2021.01,88.250,부산,5000,77.400,134591
2021.01,88.620,서울,13809,81.500,283350
2021.01,81.640,세종,800,81.100,9575
2021.01,89.910,울산,2461,73.700,35309
2021.01,90.700,인천,3897,73.900,95041
2021.01,73.480,전남,2677,66.500,73692
2021.01,77.400,전북,3875,69.800,67152
2021.01,95.160,제주,1095,72.700,20043
