시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간,어린이집
2020.09,경북,0.98,62.0,79.270,3544,68.033,89939,92.0,160.0,1653
2020.09,광주,0.87,58.8,89.210,3435,71.433,43191,94.1,161.6,1025
2020.09,대구,0.79,57.7,89.403,3959,74.700,74125,94.5,161.6,1214
2020.09,대전,0.81,61.1,85.843,2224,73.133,43039,92.8,163.2,1129
2020.09,부산,0.73,55.8,88.243,4979,73.967,132330,95.1,163.2,1705
2020.09,서울,0.63,58.9,88.383,13870,79.333,279972,92.9,161.6,5156
2020.09,울산,0.95,58.6,89.603,2475,70.867,35004,97.2,160.4,743
2020.09,인천,0.80,61.3,90.557,3899,71.467,93703,93.1,164.4,1850
2020.09,전남,1.06,64.5,73.487,2680,63.700,72495,86.4,164.4,1062
2020.09,전북,0.87,61.2,77.393,3868,67.467,66775,88.9,163.2,1142
2020.09,제주,0.97,67.5,95.810,1080,70.767,19841,88.2,161.6,480
2020.09,충남,0.98,63.9,85.207,2930,64.533,73479,91.5,162.4,1656
2020.09,충북,0.96,63.7,81.907,2256,66.867,54642,92.7,162.8,1055
2020.10,강원,0.99,62.4,76.150,2186,68.175,50997,81.7,161.1,965
2020.10,경기,0.86,60.1,94.183,21695,75.300,403256,93.8,167.1,10292
2020.10,경남,0.91,60.8,86.683,5989,70.725,114478,93.5,163.5,2404
2020.10,경북,0.98,62.0,79.278,3546,68.975,90495,91.9,161.1,1644
2020.10,광주,0.87,58.7,89.177,3434,71.975,43381,94.4,162.6,1020
2020.10,대구,0.79,57.7,89.468,3961,75.800,74536,94.2,162.9,1207
2020.10,대전,0.81,61.5,85.810,2227,73.750,43205,92.6,164.4,1122
2020.10,부산,0.73,56.1,88.245,4984,74.825,132895,95.3,164.4,1696
2020.10,서울,0.63,59.2,88.442,13855,79.875,280817,93.0,162.9,5129
2020.10,울산,0.95,58.1,89.680,2472,71.575,35080,97.4,161.4,738
2020.10,인천,0.79,61.3,90.593,3899,72.075,94038,93.3,165.6,1838
2020.10,전남,1.05,64.9,73.485,2680,64.400,72794,86.5,165.3,1059
2020.10,전북,0.86,61.6,77.395,3870,68.050,66870,89.1,164.1,1135
2020.10,제주,0.97,67.5,95.647,1084,71.250,19892,88.1,163.2,479
2020.10,충남,0.98,64.7,85.192,2929,65.200,73833,91.4,163.5,1648
2020.10,충북,0.96,63.1,81.837,2259,67.525,54806,92.4,163.8,1052
2020.11,강원,0.99,62.1,76.103,2186,68.683,51254,81.8,162.2,962
2020.11,경기,0.86,60.4,94.242,21693,76.067,405223,94.0,168.2,10240
2020.11,경남,0.91,61.2,86.815,5991,71.383,115014,94.0,164.6,2388
2020.11,경북,0.97,62.3,79.285,3547,69.917,91050,91.7,162.2,1635
2020.11,광주,0.88,58.2,89.145,3434,72.517,43570,94.7,163.6,1014
2020.11,대구,0.79,58.3,89.532,3964,76.900,74948,94.0,164.2,1200
2020.11,대전,0.81,62.0,85.777,2230,74.367,43371,92.4,165.6,1115
2020.11,부산,0.73,56.4,88.247,4990,75.683,133460,95.6,165.6,1686
2020.11,서울,0.63,59.8,88.502,13840,80.417,281661,93.0,164.2,5102
2020.11,울산,0.95,58.3,89.757,2468,72.283,35156,97.6,162.4,732
2020.11,인천,0.79,61.8,90.628,3898,72.683,94372,93.5,166.8,1826
2020.11,전남,1.04,64.7,73.483,2679,65.100,73094,86.5,166.2,1056
2020.11,전북,0.86,62.2,77.397,3871,68.633,66964,89.3,165.0,1128
2020.11,제주,0.96,69.2,95.485,1088,71.733,19942,88.0,164.8,478
2020.11,충남,0.97,63.2,85.178,2928,65.867,74187,91.3,164.6,1640
2020.11,충북,0.95,63.8,81.768,2262,68.183,54970,92.1,164.8,1049
2020.12,강원,0.98,55.5,76.057,2187,69.192,51510,81.9,163.3,958
2020.12,경기,0.86,59.1,94.301,21690,76.833,407189,94.1,169.3,10188
2020.12,경남,0.91,59.0,86.947,5993,72.042,115549,94.5,165.7,2373
2020.12,경북,0.97,59.7,79.292,3549,70.858,91606,91.6,163.3,1626
2020.12,광주,0.89,58.8,89.112,3434,73.058,43760,94.9,164.6,1008
2020.12,대구,0.79,57.5,89.596,3966,78.000,75360,93.8,165.5,1194
2020.12,대전,0.81,60.6,85.743,2234,74.983,43537,92.3,166.8,1108
2020.12,부산,0.73,55.5,88.248,4995,76.542,134026,95.8,166.8,1677
2020.12,서울,0.63,58.8,88.561,13824,80.958,282506,93.1,165.5,5076
2020.12,울산,0.94,57.5,89.833,2464,72.992,35233,97.7,163.4,726
2020.12,인천,0.78,60.1,90.664,3898,73.292,94706,93.7,168.0,1815
2020.12,전남,1.03,62.6,73.482,2678,65.800,73393,86.5,167.1,1054
2020.12,전북,0.85,59.1,77.398,3873,69.217,67058,89.5,165.9,1122
2020.12,제주,0.96,67.1,95.322,1091,72.217,19992,87.9,166.4,477
2020.12,충남,0.97,60.0,85.164,2927,66.533,74542,91.2,165.7,1633
2020.12,충북,0.95,61.6,81.699,2265,68.842,55133,91.8,165.8,1045
2021.01,강원,0.98,52.8,76.010,2188,69.700,51767,82.0,164.4,954
2021.01,경기,0.85,57.9,94.360,21688,77.600,409156,94.3,170.4,10136
2021.01,경남,0.90,57.9,87.080,5995,72.700,116085,94.9,166.8,2357
2021.01,경북,0.97,57.5,79.300,3551,71.800,92162,91.4,164.4,1617
2021.01,광주,0.90,56.6,89.080,3433,73.600,43949,95.2,165.6,1002
2021.01,대구,0.79,55.5,89.660,3968,79.100,75772,93.5,166.8,1187
2021.01,대전,0.81,58.5,85.710,2237,75.600,43703,92.1,168.0,1101
2021.01,부산,0.73,54.1,88.250,5000,77.400,134591,96.1,168.0,1668
2021.01,서울,0.63,57.3,88.620,13809,81.500,283350,93.2,166.8,5049
2021.01,울산,0.94,56.0,89.910,2461,73.700,35309,97.9,164.4,720
2021.01,인천,0.78,59.0,90.700,3897,73.900,95041,93.9,169.2,1803
2021.01,전남,1.02,60.4,73.480,2677,66.500,73692,86.6,168.0,1051
2021.01,전북,0.85,57.4,77.400,3875,69.800,67152,89.7,166.8,1115
2021.01,제주,0.95,64.6,95.160,1095,72.700,20043,87.8,168.0,476
2021.01,충남,0.96,56.7,85.150,2926,67.200,74896,91.1,166.8,1625
2021.01,충북,0.95,58.8,81.630,2268,69.500,55297,91.5,166.8,1042
2021.02,강원,0.98,56.1,75.943,2194,69.750,51837,82.1,163.9,950
2021.02,경기,0.85,59.1,94.118,21816,77.975,409401,94.2,169.7,10078
2021.02,경남,0.90,58.8,86.930,6012,72.917,115901,94.8,166.2,2338
2021.02,경북,0.96,58.4,79.141,3559,71.883,92067,91.6,163.8,1604
2021.02,광주,0.89,57.7,88.905,3441,73.708,43919,95.5,165.0,997
2021.02,대구,0.78,56.5,89.508,3983,79.167,75666,93.7,166.2,1183
2021.02,대전,0.81,58.9,85.450,2242,75.775,43740,92.2,167.2,1094
2021.02,부산,0.73,54.8,88.013,5014,77.508,134164,96.0,167.5,1658
2021.02,서울,0.62,57.9,88.440,13859,81.733,283233,93.1,166.3,5021
2021.02,울산,0.93,57.1,89.690,2471,74.092,35251,97.9,163.6,715
2021.02,인천,0.78,60.4,90.566,3916,74.233,95026,93.9,168.6,1794
2021.02,전남,1.01,62.5,73.301,2683,66.592,73658,86.5,167.4,1047
2021.02,전북,0.85,59.7,77.250,3882,69.883,67043,90.0,166.1,1107
2021.02,제주,0.95,66.5,95.066,1101,72.750,20003,88.5,167.5,474
2021.02,충남,0.96,58.7,84.958,2938,67.342,74916,91.2,166.1,1616
2021.02,충북,0.94,60.9,81.475,2277,69.800,55317,91.7,166.1,1036
2021.03,강원,0.98,61.1,75.877,2201,69.800,51908,82.2,163.4,946
2021.03,경기,0.85,60.0,93.877,21944,78.350,409646,94.1,169.0,10020
2021.03,경남,0.89,60.0,86.780,6030,73.133,115717,94.8,165.6,2318
2021.03,경북,0.96,59.7,78.982,3567,71.967,91972,91.8,163.2,1591
2021.03,광주,0.89,58.1,88.730,3448,73.817,43889,95.8,164.4,992
2021.03,대구,0.78,58.0,89.357,3998,79.233,75561,93.8,165.6,1179
2021.03,대전,0.82,59.4,85.190,2246,75.950,43778,92.4,166.4,1086
2021.03,부산,0.73,55.7,87.777,5027,77.617,133738,96.0,167.0,1648
2021.03,서울,0.62,59.1,88.260,13910,81.967,283116,93.0,165.8,4993
2021.03,울산,0.92,57.6,89.470,2482,74.483,35193,97.9,162.8,709
2021.03,인천,0.77,60.8,90.432,3935,74.567,95010,93.8,168.0,1785
2021.03,전남,1.01,63.6,73.122,2690,66.683,73624,86.5,166.8,1042
2021.03,전북,0.84,60.9,77.100,3889,69.967,66934,90.2,165.4,1100
2021.03,제주,0.95,67.7,94.972,1107,72.800,19964,89.2,167.0,472
2021.03,충남,0.95,61.6,84.767,2950,67.483,74936,91.3,165.4,1607
2021.03,충북,0.94,62.6,81.320,2287,70.100,55338,91.8,165.4,1030
2021.04,강원,0.98,62.2,75.810,2207,69.850,51978,82.3,162.9,942
2021.04,경기,0.85,60.6,93.635,22072,78.725,409891,94.0,168.3,9962
2021.04,경남,0.89,61.2,86.630,6048,73.350,115534,94.7,165.0,2298
2021.04,경북,0.96,60.9,78.822,3574,72.050,91877,92.0,162.6,1578
2021.04,광주,0.88,58.6,88.555,3456,73.925,43860,96.0,163.8,986
2021.04,대구,0.78,58.2,89.205,4012,79.300,75456,94.0,165.0,1175
2021.04,대전,0.82,60.2,84.930,2251,76.125,43816,92.5,165.6,1079
2021.04,부산,0.73,56.2,87.540,5041,77.725,133311,96.0,166.5,1638
2021.04,서울,0.62,59.2,88.080,13960,82.200,282999,92.9,165.3,4965
2021.04,울산,0.92,57.4,89.250,2492,74.875,35135,97.9,162.0,704
2021.04,인천,0.77,61.3,90.297,3954,74.900,94994,93.8,167.4,1776
2021.04,전남,1.00,64.4,72.942,2696,66.775,73589,86.4,166.2,1038
2021.04,전북,0.84,61.0,76.950,3896,70.050,66826,90.5,164.7,1092
2021.04,제주,0.94,68.7,94.877,1113,72.850,19924,89.8,166.5,470
2021.04,충남,0.95,63.6,84.575,2962,67.625,74956,91.4,164.7,1598
2021.04,충북,0.93,63.4,81.165,2296,70.400,55358,92.0,164.7,1024
2021.05,강원,0.98,63.5,75.743,2213,69.900,52049,82.4,162.4,938
2021.05,경기,0.85,61.5,93.393,22199,79.100,410136,93.9,167.6,9903
2021.05,경남,0.88,61.9,86.480,6065,73.567,115350,94.6,164.4,2279
2021.05,경북,0.95,61.5,78.663,3582,72.133,91782,92.2,162.0,1566
2021.05,광주,0.88,58.9,88.380,3463,74.033,43830,96.3,163.2,981
2021.05,대구,0.78,59.1,89.053,4027,79.367,75350,94.2,164.4,1171
2021.05,대전,0.82,61.1,84.670,2256,76.300,43853,92.7,164.8,1072
2021.05,부산,0.73,56.7,87.303,5055,77.833,132884,95.9,166.0,1628
2021.05,서울,0.61,59.6,87.900,14011,82.433,282882,92.8,164.8,4937
2021.05,울산,0.91,57.5,89.030,2502,75.267,35077,97.9,161.2,699
2021.05,인천,0.77,62.2,90.163,3973,75.233,94979,93.8,166.8,1768
2021.05,전남,1.00,65.7,72.763,2702,66.867,73555,86.3,165.6,1034
2021.05,전북,0.84,61.8,76.800,3904,70.133,66717,90.7,164.0,1085
2021.05,제주,0.94,68.2,94.783,1119,72.900,19885,90.5,166.0,468
2021.05,충남,0.94,64.7,84.383,2975,67.767,74976,91.5,164.0,1589
2021.05,충북,0.92,64.4,81.010,2306,70.700,55378,92.2,164.0,1019
2021.06,강원,0.97,64.0,75.677,2220,69.950,52119,82.5,161.9,934
2021.06,경기,0.85,61.8,93.152,22327,79.475,410381,93.8,166.9,9845
2021.06,경남,0.88,62.1,86.330,6082,73.783,115166,94.5,163.8,2260
2021.06,경북,0.95,61.6,78.504,3590,72.217,91687,92.4,161.4,1553
2021.06,광주,0.87,58.6,88.205,3471,74.142,43800,96.6,162.6,976
2021.06,대구,0.77,59.0,88.902,4042,79.433,75244,94.4,163.8,1167
2021.06,대전,0.82,62.0,84.410,2261,76.475,43890,92.8,164.0,1064
2021.06,부산,0.73,56.9,87.067,5068,77.942,132458,95.8,165.5,1618
2021.06,서울,0.61,59.7,87.720,14061,82.667,282765,92.7,164.3,4909
2021.06,울산,0.90,57.2,88.810,2512,75.658,35019,97.9,160.4,693
2021.06,인천,0.77,62.0,90.029,3992,75.567,94964,93.8,166.2,1759
2021.06,전남,1.00,65.8,72.584,2708,66.958,73521,86.2,165.0,1029
2021.06,전북,0.84,62.8,76.650,3911,70.217,66608,91.0,163.3,1077
2021.06,제주,0.94,68.1,94.689,1125,72.950,19845,91.2,165.5,466
2021.06,충남,0.94,64.7,84.192,2987,67.908,74996,91.6,163.3,1580
2021.06,충북,0.92,64.4,80.855,2315,71.000,55399,92.3,163.3,1013
2021.07,강원,0.97,64.1,75.610,2226,70.000,52190,82.5,161.4,930
2021.07,경기,0.85,62.0,92.910,22455,79.850,410626,93.7,166.2,9787
2021.07,경남,0.87,61.8,86.180,6100,74.000,114982,94.5,163.2,2240
2021.07,경북,0.95,62.3,78.345,3598,72.300,91592,92.7,160.8,1540
2021.07,광주,0.87,58.9,88.030,3478,74.250,43770,96.9,162.0,971
2021.07,대구,0.77,59.0,88.750,4057,79.500,75139,94.5,163.2,1163
2021.07,대전,0.83,61.6,84.150,2266,76.650,43928,93.0,163.2,1057
2021.07,부산,0.73,57.1,86.830,5082,78.050,132031,95.8,165.0,1608
2021.07,서울,0.61,59.6,87.540,14112,82.900,282648,92.6,163.8,4880
2021.07,울산,0.89,57.7,88.590,2522,76.050,34960,97.9,159.6,688
2021.07,인천,0.76,61.5,89.895,4012,75.900,94948,93.8,165.6,1750
2021.07,전남,0.99,65.1,72.405,2714,67.050,73486,86.2,164.4,1025
2021.07,전북,0.83,62.4,76.500,3918,70.300,66499,91.2,162.6,1070
2021.07,제주,0.94,66.9,94.595,1131,73.000,19806,91.9,165.0,464
2021.07,충남,0.94,65.0,84.000,2999,68.050,75016,91.7,162.6,1570
2021.07,충북,0.91,63.9,80.700,2324,71.300,55419,92.5,162.6,1007
2021.08,강원,0.97,63.8,75.543,2232,70.050,52260,82.6,160.9,926
2021.08,경기,0.84,61.7,92.668,22583,80.225,410870,93.5,165.5,9729
2021.08,경남,0.87,61.4,86.030,6118,74.217,114798,94.4,162.6,2220
2021.08,경북,0.95,62.0,78.186,3606,72.383,91498,92.9,160.2,1527
2021.08,광주,0.87,58.7,87.855,3486,74.358,43740,97.2,161.4,966
2021.08,대구,0.77,58.7,88.598,4072,79.567,75034,94.7,162.6,1159
2021.08,대전,0.83,62.1,83.890,2270,76.825,43966,93.1,162.4,1050
2021.08,부산,0.73,57.3,86.593,5096,78.158,131604,95.8,164.5,1597
2021.08,서울,0.61,59.2,87.360,14162,83.133,282530,92.5,163.3,4852
2021.08,울산,0.89,58.1,88.370,2533,76.442,34902,97.9,158.8,683
2021.08,인천,0.76,61.9,89.761,4031,76.233,94932,93.7,165.0,1741
2021.08,전남,0.99,65.6,72.226,2721,67.142,73452,86.1,163.8,1021
2021.08,전북,0.83,62.3,76.350,3925,70.383,66390,91.5,161.9,1062
2021.08,제주,0.93,67.0,94.501,1137,73.050,19766,92.6,164.5,461
2021.08,충남,0.93,64.9,83.808,3011,68.192,75037,91.8,161.9,1561
2021.08,충북,0.90,64.5,80.545,2334,71.600,55439,92.7,161.9,1001
2021.09,강원,0.97,63.5,75.477,2239,70.100,52330,82.7,160.4,922
2021.09,경기,0.84,61.9,92.427,22711,80.600,411115,93.4,164.8,9671
2021.09,경남,0.86,61.7,85.880,6135,74.433,114614,94.3,162.0,2201
2021.09,경북,0.94,62.7,78.027,3614,72.467,91403,93.1,159.6,1514
2021.09,광주,0.86,58.5,87.680,3494,74.467,43710,97.5,160.8,961
2021.09,대구,0.77,59.0,88.447,4087,79.633,74928,94.9,162.0,1155
2021.09,대전,0.83,61.8,83.630,2275,77.000,44003,93.2,161.6,1042
2021.09,부산,0.72,56.6,86.357,5109,78.267,131178,95.7,164.0,1587
2021.09,서울,0.60,59.7,87.180,14212,83.367,282413,92.4,162.8,4824
2021.09,울산,0.88,58.6,88.150,2543,76.833,34844,97.9,158.0,677
2021.09,인천,0.76,62.1,89.627,4050,76.567,94917,93.7,164.4,1732
2021.09,전남,0.98,66.3,72.047,2727,67.233,73418,86.0,163.2,1016
2021.09,전북,0.83,62.4,76.200,3932,70.467,66281,91.7,161.2,1054
2021.09,제주,0.93,66.5,94.407,1143,73.100,19726,93.3,164.0,459
2021.09,충남,0.93,65.2,83.617,3023,68.333,75057,91.9,161.2,1552
2021.09,충북,0.90,64.2,80.390,2343,71.900,55460,92.8,161.2,995
2021.10,강원,0.97,63.7,75.410,2245,70.150,52401,82.8,159.9,918
2021.10,경기,0.84,62.2,92.185,22838,80.975,411360,93.3,164.1,9612
2021.10,경남,0.85,61.5,85.730,6152,74.650,114430,94.2,161.4,2182
2021.10,경북,0.94,62.8,77.868,3622,72.550,91308,93.3,159.0,1502
2021.10,광주,0.86,58.6,87.505,3501,74.575,43680,97.8,160.2,956
2021.10,대구,0.76,59.0,88.295,4102,79.700,74822,95.1,161.4,1151
2021.10,대전,0.83,61.7,83.370,2280,77.175,44040,93.4,160.8,1035
2021.10,부산,0.72,56.5,86.120,5123,78.375,130751,95.7,163.5,1577
2021.10,서울,0.60,59.5,87.000,14263,83.600,282296,92.3,162.3,4796
2021.10,울산,0.87,58.8,87.930,2553,77.225,34786,97.9,157.2,672
2021.10,인천,0.75,61.9,89.493,4069,76.900,94902,93.7,163.8,1724
2021.10,전남,0.98,66.7,71.868,2733,67.325,73384,85.9,162.6,1012
2021.10,전북,0.83,62.5,76.050,3940,70.550,66172,92.0,160.5,1047
2021.10,제주,0.93,67.7,94.312,1149,73.150,19687,94.0,163.5,457
2021.10,충남,0.92,65.4,83.425,3036,68.475,75077,92.0,160.5,1543
2021.10,충북,0.89,64.9,80.235,2353,72.200,55480,93.0,160.5,990
2021.11,강원,0.97,63.8,75.343,2251,70.200,52471,82.9,159.4,914
2021.11,경기,0.84,62.6,91.943,22966,81.350,411605,93.2,163.4,9554
2021.11,경남,0.85,61.1,85.580,6170,74.867,114247,94.2,160.8,2162
2021.11,경북,0.94,62.2,77.708,3629,72.633,91213,93.5,158.4,1489
2021.11,광주,0.85,58.0,87.330,3509,74.683,43651,98.0,159.6,950
2021.11,대구,0.76,59.0,88.143,4116,79.767,74717,95.2,160.8,1147
2021.11,대전,0.84,62.3,83.110,2284,77.350,44078,93.5,160.0,1028
2021.11,부산,0.72,56.6,85.883,5137,78.483,130324,95.6,163.0,1567
2021.11,서울,0.60,59.9,86.820,14313,83.833,282179,92.2,161.8,4768
2021.11,울산,0.86,58.8,87.710,2564,77.617,34728,97.9,156.4,667
2021.11,인천,0.75,62.4,89.358,4088,77.233,94886,93.7,163.2,1715
2021.11,전남,0.98,66.1,71.688,2740,67.417,73350,85.8,162.0,1008
2021.11,전북,0.82,62.3,75.900,3947,70.633,66064,92.2,159.8,1039
2021.11,제주,0.92,68.9,94.218,1155,73.200,19647,94.6,163.0,455
2021.11,충남,0.92,64.3,83.233,3048,68.617,75097,92.1,159.8,1534
2021.11,충북,0.88,64.6,80.080,2362,72.500,55500,93.2,159.8,984
2021.12,강원,0.97,58.7,75.277,2258,70.250,52542,83.0,158.9,910
2021.12,경기,0.84,62.1,91.702,23094,81.725,411850,93.1,162.7,9496
2021.12,경남,0.84,58.6,85.430,6188,75.083,114063,94.1,160.2,2142
2021.12,경북,0.93,60.5,77.549,3637,72.717,91118,93.7,157.8,1476
2021.12,광주,0.85,56.9,87.155,3516,74.792,43621,98.3,159.0,945
2021.12,대구,0.76,58.0,87.992,4131,79.833,74612,95.4,160.2,1143
2021.12,대전,0.84,61.2,82.850,2289,77.525,44116,93.7,159.2,1020
2021.12,부산,0.72,55.8,85.647,5150,78.592,129898,95.5,162.5,1557
2021.12,서울,0.60,60.2,86.640,14364,84.067,282062,92.1,161.3,4740
2021.12,울산,0.86,57.5,87.490,2574,78.008,34670,97.9,155.6,661
2021.12,인천,0.75,60.4,89.224,4107,77.567,94870,93.6,162.6,1706
2021.12,전남,0.97,63.2,71.509,2746,67.508,73315,85.8,161.4,1003
2021.12,전북,0.82,59.4,75.750,3954,70.717,65955,92.5,159.1,1032
2021.12,제주,0.92,68.1,94.124,1161,73.250,19608,95.3,162.5,453
2021.12,충남,0.91,61.6,83.042,3060,68.758,75117,92.2,159.1,1525
2021.12,충북,0.88,63.5,79.925,2372,72.800,55521,93.3,159.1,978
2022.01,강원,0.97,55.0,75.210,2264,70.300,52612,83.1,158.4,906
2022.01,경기,0.84,61.7,91.460,23222,82.100,412095,93.0,162.0,9438
2022.01,경남,0.84,58.7,85.280,6205,75.300,113879,94.0,159.6,2123
2022.01,경북,0.93,59.1,77.390,3645,72.800,91023,93.9,157.2,1463
2022.01,광주,0.84,57.0,86.980,3524,74.900,43591,98.6,158.4,940
2022.01,대구,0.76,57.7,87.840,4146,79.900,74506,95.6,159.6,1139
2022.01,대전,0.84,60.5,82.590,2294,77.700,44153,93.8,158.4,1013
2022.01,부산,0.72,55.1,85.410,5164,78.700,129471,95.5,162.0,1547
2022.01,서울,0.59,59.0,86.460,14414,84.300,281945,92.0,160.8,4712
2022.01,울산,0.85,57.0,87.270,2584,78.400,34612,97.9,154.8,656
2022.01,인천,0.75,59.8,89.090,4126,77.900,94855,93.6,162.0,1697
2022.01,전남,0.97,63.3,71.330,2752,67.600,73281,85.7,160.8,999
2022.01,전북,0.82,59.3,75.600,3961,70.800,65846,92.7,158.4,1024
2022.01,제주,0.92,68.1,94.030,1167,73.300,19568,96.0,162.0,451
2022.01,충남,0.91,59.2,82.850,3072,68.900,75137,92.3,158.4,1516
2022.01,충북,0.87,61.8,79.770,2381,73.100,55541,93.5,158.4,972
