시점,지역별,저출산율,고용률,학생수,사설학원수,사교육참여율,수술인원,인터넷이용률,근로시간
2003.07,대전,1.20,,,1796,,,,
2003.07,부산,0.97,,,4914,,,,
2003.07,서울,1.01,,,11279,,,,
2003.07,세종,0.00,,,,,,,
2003.07,울산,1.26,,,2287,,,,
2003.07,인천,1.19,,,2772,,,,
2003.07,전남,1.37,,,2414,,,,
2003.07,전북,1.26,,,3060,,,,
2003.07,제주,1.40,,,766,,,,
2003.07,충남,1.36,,,2416,,,,
2003.07,충북,1.27,,,1860,,,,
2003.08,강원,1.27,,,2068,,,,
2003.08,경기,1.30,,,13819,,,,
2003.08,경남,1.28,,,5257,,,,
2003.08,경북,1.22,,,2938,,,,
2003.08,광주,1.23,,,2570,,,,
2003.08,대구,1.10,,,2937,,,,
2003.08,대전,1.20,,,1788,,,,
2003.08,부산,0.97,,,4902,,,,
2003.08,서울,1.01,,,11296,,,,
2003.08,세종,0.00,,,,,,,
2003.08,울산,1.26,,,2292,,,,
2003.08,인천,1.18,,,2771,,,,
2003.08,전남,1.37,,,2419,,,,
2003.08,전북,1.25,,,3076,,,,
2003.08,제주,1.40,,,766,,,,
2003.08,충남,1.36,,,2409,,,,
2003.08,충북,1.27,,,1856,,,,
2003.09,강원,1.27,,,2057,,,,
2003.09,경기,1.29,,,13816,,,,
2003.09,경남,1.27,,,5201,,,,
2003.09,경북,1.22,,,2934,,,,
2003.09,광주,1.23,,,2559,,,,
2003.09,대구,1.10,,,2931,,,,
2003.09,대전,1.19,,,1779,,,,
2003.09,부산,0.96,,,4890,,,,
2003.09,서울,1.01,,,11313,,,,
2003.09,세종,0.00,,,,,,,
2003.09,울산,1.25,,,2297,,,,
2003.09,인천,1.18,,,2770,,,,
2003.09,전남,1.37,,,2424,,,,
2003.09,전북,1.25,,,3092,,,,
2003.09,제주,1.39,,,767,,,,
2003.09,충남,1.36,,,2401,,,,
2003.09,충북,1.27,,,1852,,,,
2003.10,강원,1.27,,,2046,,,,
2003.10,경기,1.29,,,13814,,,,
2003.10,경남,1.27,,,5146,,,,
2003.10,경북,1.22,,,2930,,,,
2003.10,광주,1.22,,,2548,,,,
2003.10,대구,1.09,,,2925,,,,
2003.10,대전,1.19,,,1771,,,,
2003.10,부산,0.96,,,4878,,,,
2003.10,서울,1.01,,,11330,,,,
2003.10,세종,0.00,,,,,,,
2003.10,울산,1.25,,,2302,,,,
2003.10,인천,1.17,,,2769,,,,
2003.10,전남,1.37,,,2428,,,,
2003.10,전북,1.25,,,3108,,,,
2003.10,제주,1.38,,,768,,,,
2003.10,충남,1.36,,,2394,,,,
2003.10,충북,1.27,,,1847,,,,
2003.11,강원,1.26,,,2034,,,,
2003.11,경기,1.29,,,13811,,,,
2003.11,경남,1.27,,,5090,,,,
2003.11,경북,1.21,,,2927,,,,
2003.11,광주,1.22,,,2537,,,,
2003.11,대구,1.09,,,2919,,,,
2003.11,대전,1.19,,,1762,,,,
2003.11,부산,0.96,,,4866,,,,
2003.11,서울,1.01,,,11348,,,,
2003.11,세종,0.00,,,,,,,
2003.11,울산,1.25,,,2307,,,,
2003.11,인천,1.17,,,2768,,,,
2003.11,전남,1.36,,,2433,,,,
2003.11,전북,1.24,,,3124,,,,
2003.11,제주,1.38,,,769,,,,
2003.11,충남,1.36,,,2387,,,,
2003.11,충북,1.27,,,1843,,,,
2003.12,강원,1.26,,,2023,,,,
2003.12,경기,1.28,,,13809,,,,
2003.12,경남,1.27,,,5035,,,,
2003.12,경북,1.21,,,2923,,,,
2003.12,광주,1.21,,,2526,,,,
2003.12,대구,1.09,,,2913,,,,
2003.12,대전,1.18,,,1754,,,,
2003.12,부산,0.96,,,4854,,,,
2003.12,서울,1.01,,,11365,,,,
2003.12,세종,0.00,,,,,,,
2003.12,울산,1.24,,,2312,,,,
2003.12,인천,1.16,,,2767,,,,
2003.12,전남,1.36,,,2437,,,,
2003.12,전북,1.24,,,3139,,,,
2003.12,제주,1.37,,,770,,,,
2003.12,충남,1.36,,,2379,,,,
2003.12,충북,1.27,,,1838,,,,
2004.01,강원,1.26,,,2012,,,,
2004.01,경기,1.28,,,13806,,,,
2004.01,경남,1.27,,,4979,,,,
2004.01,경북,1.20,,,2919,,,,
2004.01,광주,1.20,,,2515,,,,
2004.01,대구,1.09,,,2907,,,,
2004.01,대전,1.18,,,1745,,,,
2004.01,부산,0.95,,,4842,,,,
2004.01,서울,1.01,,,11382,,,,
2004.01,세종,0.00,,,,,,,
2004.01,울산,1.24,,,2317,,,,
2004.01,인천,1.16,,,2766,,,,
2004.01,전남,1.36,,,2442,,,,
2004.01,전북,1.24,,,3155,,,,
2004.01,제주,1.36,,,771,,,,
2004.01,충남,1.36,,,2372,,,,
2004.01,충북,1.27,,,1834,,,,
2004.02,강원,1.25,,,2023,,,,
2004.02,경기,1.27,,,13870,,,,
2004.02,경남,1.26,,,4985,,,,
2004.02,경북,1.20,,,2934,,,,
2004.02,광주,1.19,,,2528,,,,
2004.02,대구,1.08,,,2907,,,,
2004.02,대전,1.17,,,1760,,,,
2004.02,부산,0.95,,,4827,,,,
2004.02,서울,1.01,,,11400,,,,
2004.02,세종,0.00,,,,,,,
2004.02,울산,1.24,,,2317,,,,
2004.02,인천,1.15,,,2759,,,,
2004.02,전남,1.35,,,2448,,,,
2004.02,전북,1.23,,,3153,,,,
2004.02,제주,1.36,,,777,,,,
2004.02,충남,1.35,,,2376,,,,
2004.02,충북,1.27,,,1852,,,,
2004.03,강원,1.25,,,2033,,,,
2004.03,경기,1.26,,,13933,,,,
2004.03,경남,1.25,,,4991,,,,
2004.03,경북,1.20,,,2950,,,,
2004.03,광주,1.19,,,2540,,,,
2004.03,대구,1.07,,,2907,,,,
2004.03,대전,1.17,,,1776,,,,
2004.03,부산,0.94,,,4812,,,,
2004.03,서울,1.00,,,11419,,,,
2004.03,세종,0.00,,,,,,,
2004.03,울산,1.23,,,2317,,,,
2004.03,인천,1.14,,,2751,,,,
2004.03,전남,1.35,,,2455,,,,
2004.03,전북,1.23,,,3152,,,,
2004.03,제주,1.36,,,782,,,,
2004.03,충남,1.34,,,2380,,,,
2004.03,충북,1.26,,,1871,,,,
2004.04,강원,1.24,,,2044,,,,
2004.04,경기,1.26,,,13997,,,,
2004.04,경남,1.25,,,4998,,,,
2004.04,경북,1.20,,,2965,,,,
2004.04,광주,1.18,,,2553,,,,
2004.04,대구,1.07,,,2907,,,,
2004.04,대전,1.16,,,1791,,,,
2004.04,부산,0.94,,,4797,,,,
2004.04,서울,0.99,,,11437,,,,
2004.04,세종,0.00,,,,,,,
2004.04,울산,1.23,,,2317,,,,
2004.04,인천,1.14,,,2744,,,,
2004.04,전남,1.34,,,2461,,,,
2004.04,전북,1.23,,,3150,,,,
2004.04,제주,1.35,,,788,,,,
2004.04,충남,1.33,,,2384,,,,
2004.04,충북,1.25,,,1889,,,,
2004.05,강원,1.24,,,2054,,,,
2004.05,경기,1.25,,,14060,,,,
2004.05,경남,1.24,,,5004,,,,
2004.05,경북,1.19,,,2980,,,,
2004.05,광주,1.17,,,2566,,,,
2004.05,대구,1.06,,,2907,,,,
2004.05,대전,1.16,,,1806,,,,
2004.05,부산,0.93,,,4782,,,,
2004.05,서울,0.99,,,11456,,,,
2004.05,세종,0.00,,,,,,,
2004.05,울산,1.22,,,2317,,,,
2004.05,인천,1.13,,,2737,,,,
2004.05,전남,1.34,,,2468,,,,
2004.05,전북,1.22,,,3149,,,,
2004.05,제주,1.35,,,793,,,,
2004.05,충남,1.33,,,2388,,,,
2004.05,충북,1.25,,,1907,,,,
2004.06,강원,1.23,,,2065,,,,
2004.06,경기,1.24,,,14124,,,,
2004.06,경남,1.23,,,5010,,,,
2004.06,경북,1.19,,,2996,,,,
2004.06,광주,1.16,,,2578,,,,
2004.06,대구,1.05,,,2907,,,,
2004.06,대전,1.15,,,1821,,,,
2004.06,부산,0.93,,,4767,,,,
2004.06,서울,0.98,,,11474,,,,
2004.06,세종,0.00,,,,,,,
2004.06,울산,1.22,,,2317,,,,
2004.06,인천,1.12,,,2729,,,,
2004.06,전남,1.33,,,2474,,,,
2004.06,전북,1.22,,,3147,,,,
2004.06,제주,1.34,,,799,,,,
2004.06,충남,1.32,,,2392,,,,
2004.06,충북,1.24,,,1926,,,,
2004.07,강원,1.22,,,2076,,,,
2004.07,경기,1.23,,,14188,,,,
2004.07,경남,1.23,,,5016,,,,
2004.07,경북,1.19,,,3011,,,,
2004.07,광주,1.15,,,2591,,,,
2004.07,대구,1.04,,,2908,,,,
2004.07,대전,1.14,,,1836,,,,
2004.07,부산,0.92,,,4752,,,,
2004.07,서울,0.97,,,11492,,,,
2004.07,세종,0.00,,,,,,,
2004.07,울산,1.21,,,2316,,,,
2004.07,인천,1.12,,,2722,,,,
2004.07,전남,1.33,,,2480,,,,
2004.07,전북,1.21,,,3146,,,,
2004.07,제주,1.34,,,804,,,,
2004.07,충남,1.31,,,2396,,,,
2004.07,충북,1.23,,,1944,,,,
2004.08,강원,1.22,,,2086,,,,
2004.08,경기,1.22,,,14251,,,,
2004.08,경남,1.22,,,5022,,,,
2004.08,경북,1.19,,,3026,,,,
2004.08,광주,1.15,,,2604,,,,
2004.08,대구,1.04,,,2908,,,,
2004.08,대전,1.14,,,1852,,,,
2004.08,부산,0.91,,,4736,,,,
2004.08,서울,0.97,,,11511,,,,
2004.08,세종,0.00,,,,,,,
2004.08,울산,1.21,,,2316,,,,
2004.08,인천,1.11,,,2715,,,,
2004.08,전남,1.32,,,2487,,,,
2004.08,전북,1.21,,,3144,,,,
2004.08,제주,1.33,,,810,,,,
2004.08,충남,1.30,,,2399,,,,
2004.08,충북,1.23,,,1962,,,,
2004.09,강원,1.21,,,2097,,,,
2004.09,경기,1.22,,,14315,,,,
2004.09,경남,1.21,,,5028,,,,
2004.09,경북,1.18,,,3042,,,,
2004.09,광주,1.14,,,2616,,,,
2004.09,대구,1.03,,,2908,,,,
2004.09,대전,1.13,,,1867,,,,
2004.09,부산,0.91,,,4721,,,,
2004.09,서울,0.96,,,11529,,,,
2004.09,세종,0.00,,,,,,,
2004.09,울산,1.20,,,2316,,,,
2004.09,인천,1.10,,,2707,,,,
2004.09,전남,1.31,,,2493,,,,
2004.09,전북,1.20,,,3142,,,,
2004.09,제주,1.33,,,816,,,,
2004.09,충남,1.30,,,2403,,,,
2004.09,충북,1.22,,,1981,,,,
2004.10,강원,1.21,,,2107,,,,
2004.10,경기,1.21,,,14378,,,,
2004.10,경남,1.21,,,5034,,,,
2004.10,경북,1.18,,,3057,,,,
2004.10,광주,1.13,,,2629,,,,
2004.10,대구,1.02,,,2908,,,,
2004.10,대전,1.13,,,1882,,,,
2004.10,부산,0.90,,,4706,,,,
2004.10,서울,0.95,,,11548,,,,
2004.10,세종,0.00,,,,,,,
2004.10,울산,1.20,,,2316,,,,
2004.10,인천,1.10,,,2700,,,,
2004.10,전남,1.31,,,2500,,,,
2004.10,전북,1.20,,,3141,,,,
2004.10,제주,1.32,,,821,,,,
2004.10,충남,1.29,,,2407,,,,
2004.10,충북,1.21,,,1999,,,,
2004.11,강원,1.20,,,2118,,,,
2004.11,경기,1.20,,,14442,,,,
2004.11,경남,1.20,,,5041,,,,
2004.11,경북,1.18,,,3072,,,,
2004.11,광주,1.12,,,2642,,,,
2004.11,대구,1.02,,,2908,,,,
2004.11,대전,1.12,,,1898,,,,
2004.11,부산,0.90,,,4691,,,,
2004.11,서울,0.95,,,11566,,,,
2004.11,세종,0.00,,,,,,,
2004.11,울산,1.20,,,2316,,,,
2004.11,인천,1.09,,,2693,,,,
2004.11,전남,1.30,,,2506,,,,
2004.11,전북,1.19,,,3139,,,,
2004.11,제주,1.32,,,827,,,,
2004.11,충남,1.28,,,2411,,,,
2004.11,충북,1.21,,,2017,,,,
2004.12,강원,1.19,,,2128,,,,
2004.12,경기,1.19,,,14505,,,,
2004.12,경남,1.20,,,5047,,,,
2004.12,경북,1.18,,,3088,,,,
2004.12,광주,1.11,,,2654,,,,
2004.12,대구,1.01,,,2908,,,,
2004.12,대전,1.11,,,1913,,,,
2004.12,부산,0.89,,,4676,,,,
2004.12,서울,0.94,,,11585,,,,
2004.12,세종,0.00,,,,,,,
2004.12,울산,1.19,,,2316,,,,
2004.12,인천,1.08,,,2685,,,,
2004.12,전남,1.30,,,2513,,,,
2004.12,전북,1.19,,,3138,,,,
2004.12,제주,1.31,,,832,,,,
2004.12,충남,1.27,,,2415,,,,
2004.12,충북,1.20,,,2036,,,,
2005.01,강원,1.19,,,2139,,,,
2005.01,경기,1.18,,,14569,,,,
2005.01,경남,1.19,,,5053,,,,
2005.01,경북,1.17,,,3103,,,,
2005.01,광주,1.10,,,2667,,,,
2005.01,대구,1.00,,,2908,,,,
2005.01,대전,1.11,,,1928,,,,
2005.01,부산,0.89,,,4661,,,,
2005.01,서울,0.93,,,11603,,,,
2005.01,세종,0.00,,,,,,,
2005.01,울산,1.19,,,2316,,,,
2005.01,인천,1.07,,,2678,,,,
2005.01,전남,1.29,,,2519,,,,
2005.01,전북,1.18,,,3136,,,,
2005.01,제주,1.31,,,838,,,,
2005.01,충남,1.27,,,2419,,,,
2005.01,충북,1.20,,,2054,,,,
2005.02,강원,1.19,,,2145,,,,
2005.02,경기,1.19,,,14649,,,,
2005.02,경남,1.19,,,5077,,,,
2005.02,경북,1.18,,,3121,,,,
2005.02,광주,1.11,,,2665,,,,
2005.02,대구,1.00,,,2919,,,,
2005.02,대전,1.11,,,1932,,,,
2005.02,부산,0.89,,,4665,,,,
2005.02,서울,0.94,,,11619,,,,
2005.02,세종,0.00,,,,,,,
2005.02,울산,1.19,,,2324,,,,
2005.02,인천,1.08,,,2676,,,,
2005.02,전남,1.29,,,2521,,,,
2005.02,전북,1.19,,,3132,,,,
2005.02,제주,1.32,,,843,,,,
2005.02,충남,1.27,,,2428,,,,
2005.02,충북,1.20,,,2062,,,,
2005.03,강원,1.19,,,2151,,,,
2005.03,경기,1.19,,,14729,,,,
2005.03,경남,1.20,,,5101,,,,
2005.03,경북,1.18,,,3139,,,,
2005.03,광주,1.11,,,2662,,,,
2005.03,대구,1.00,,,2930,,,,
2005.03,대전,1.12,,,1937,,,,
2005.03,부산,0.89,,,4669,,,,
2005.03,서울,0.94,,,11635,,,,
2005.03,세종,0.00,,,,,,,
2005.03,울산,1.20,,,2333,,,,
2005.03,인천,1.08,,,2674,,,,
2005.03,전남,1.30,,,2524,,,,
2005.03,전북,1.19,,,3127,,,,
2005.03,제주,1.32,,,848,,,,
2005.03,충남,1.28,,,2437,,,,
2005.03,충북,1.20,,,2071,,,,
2005.04,강원,1.19,,,2157,,,,
2005.04,경기,1.20,,,14809,,,,
2005.04,경남,1.21,,,5125,,,,
2005.04,경북,1.18,,,3156,,,,
2005.04,광주,1.12,,,2660,,,,
2005.04,대구,1.00,,,2941,,,,
2005.04,대전,1.12,,,1942,,,,
2005.04,부산,0.89,,,4673,,,,
2005.04,서울,0.94,,,11651,,,,
2005.04,세종,0.00,,,,,,,
2005.04,울산,1.20,,,2341,,,,
2005.04,인천,1.09,,,2672,,,,
2005.04,전남,1.30,,,2526,,,,
2005.04,전북,1.19,,,3123,,,,
2005.04,제주,1.33,,,853,,,,
2005.04,충남,1.29,,,2446,,,,
2005.04,충북,1.20,,,2079,,,,
2005.05,강원,1.19,,,2163,,,,
2005.05,경기,1.20,,,14889,,,,
2005.05,경남,1.21,,,5149,,,,
2005.05,경북,1.18,,,3174,,,,
2005.05,광주,1.12,,,2658,,,,
2005.05,대구,1.00,,,2952,,,,
2005.05,대전,1.12,,,1946,,,,
2005.05,부산,0.90,,,4677,,,,
2005.05,서울,0.95,,,11667,,,,
2005.05,세종,0.00,,,,,,,
2005.05,울산,1.20,,,2349,,,,
2005.05,인천,1.09,,,2669,,,,
2005.05,전남,1.31,,,2528,,,,
2005.05,전북,1.19,,,3119,,,,
2005.05,제주,1.33,,,858,,,,
2005.05,충남,1.30,,,2455,,,,
2005.05,충북,1.21,,,2087,,,,
2005.06,강원,1.19,,,2169,,,,
2005.06,경기,1.21,,,14969,,,,
2005.06,경남,1.22,,,5173,,,,
2005.06,경북,1.19,,,3192,,,,
2005.06,광주,1.12,,,2656,,,,
2005.06,대구,1.01,,,2963,,,,
2005.06,대전,1.13,,,1950,,,,
2005.06,부산,0.90,,,4681,,,,
2005.06,서울,0.95,,,11683,,,,
2005.06,세종,0.00,,,,,,,
2005.06,울산,1.21,,,2358,,,,
2005.06,인천,1.09,,,2667,,,,
2005.06,전남,1.31,,,2531,,,,
2005.06,전북,1.20,,,3114,,,,
2005.06,제주,1.34,,,863,,,,
2005.06,충남,1.30,,,2464,,,,
2005.06,충북,1.21,,,2096,,,,
2005.07,강원,1.19,,,2174,,,,
2005.07,경기,1.21,,,15049,,,,
2005.07,경남,1.22,,,5196,,,,
2005.07,경북,1.19,,,3210,,,,
2005.07,광주,1.13,,,2654,,,,
2005.07,대구,1.01,,,2974,,,,
2005.07,대전,1.13,,,1955,,,,
2005.07,부산,0.90,,,4685,,,,
2005.07,서울,0.96,,,11698,,,,
2005.07,세종,0.00,,,,,,,
2005.07,울산,1.21,,,2366,,,,
2005.07,인천,1.10,,,2665,,,,
2005.07,전남,1.31,,,2533,,,,
2005.07,전북,1.20,,,3110,,,,
2005.07,제주,1.34,,,868,,,,
2005.07,충남,1.31,,,2474,,,,
2005.07,충북,1.21,,,2104,,,,
2005.08,강원,1.20,,,2180,,,,
2005.08,경기,1.22,,,15129,,,,
2005.08,경남,1.23,,,5220,,,,
2005.08,경북,1.19,,,3228,,,,
2005.08,광주,1.13,,,2651,,,,
2005.08,대구,1.01,,,2986,,,,
2005.08,대전,1.14,,,1960,,,,
2005.08,부산,0.90,,,4689,,,,
2005.08,서울,0.96,,,11714,,,,
2005.08,세종,0.00,,,,,,,
2005.08,울산,1.22,,,2374,,,,
2005.08,인천,1.10,,,2663,,,,
2005.08,전남,1.32,,,2535,,,,
2005.08,전북,1.20,,,3106,,,,
2005.08,제주,1.35,,,873,,,,
2005.08,충남,1.32,,,2483,,,,
2005.08,충북,1.22,,,2112,,,,
2005.09,강원,1.20,,,2186,,,,
2005.09,경기,1.22,,,15209,,,,
2005.09,경남,1.23,,,5244,,,,
2005.09,경북,1.20,,,3246,,,,
2005.09,광주,1.14,,,2649,,,,
2005.09,대구,1.01,,,2997,,,,
2005.09,대전,1.14,,,1964,,,,
2005.09,부산,0.91,,,4693,,,,
2005.09,서울,0.96,,,11730,,,,
2005.09,세종,0.00,,,,,,,
2005.09,울산,1.22,,,2383,,,,
2005.09,인천,1.10,,,2661,,,,
2005.09,전남,1.32,,,2538,,,,
2005.09,전북,1.20,,,3101,,,,
2005.09,제주,1.35,,,878,,,,
2005.09,충남,1.33,,,2492,,,,
2005.09,충북,1.22,,,2121,,,,
2005.10,강원,1.20,,,2192,,,,
2005.10,경기,1.23,,,15289,,,,
2005.10,경남,1.24,,,5268,,,,
2005.10,경북,1.20,,,3264,,,,
2005.10,광주,1.14,,,2647,,,,
2005.10,대구,1.01,,,3008,,,,
2005.10,대전,1.15,,,1968,,,,
2005.10,부산,0.91,,,4697,,,,
2005.10,서울,0.97,,,11746,,,,
2005.10,세종,0.00,,,,,,,
2005.10,울산,1.23,,,2391,,,,
2005.10,인천,1.11,,,2658,,,,
2005.10,전남,1.33,,,2540,,,,
2005.10,전북,1.21,,,3097,,,,
2005.10,제주,1.36,,,883,,,,
2005.10,충남,1.33,,,2501,,,,
2005.10,충북,1.22,,,2129,,,,
2005.11,강원,1.20,,,2198,,,,
2005.11,경기,1.23,,,15369,,,,
2005.11,경남,1.24,,,5292,,,,
2005.11,경북,1.20,,,3281,,,,
2005.11,광주,1.14,,,2644,,,,
2005.11,대구,1.01,,,3019,,,,
2005.11,대전,1.15,,,1973,,,,
2005.11,부산,0.91,,,4701,,,,
2005.11,서울,0.97,,,11762,,,,
2005.11,세종,0.00,,,,,,,
2005.11,울산,1.23,,,2399,,,,
2005.11,인천,1.11,,,2656,,,,
2005.11,전남,1.33,,,2542,,,,
2005.11,전북,1.21,,,3093,,,,
2005.11,제주,1.36,,,888,,,,
2005.11,충남,1.34,,,2510,,,,
2005.11,충북,1.23,,,2137,,,,
2005.12,강원,1.20,,,2204,,,,
2005.12,경기,1.23,,,15449,,,,
2005.12,경남,1.25,,,5316,,,,
2005.12,경북,1.21,,,3299,,,,
2005.12,광주,1.15,,,2642,,,,
2005.12,대구,1.01,,,3030,,,,
2005.12,대전,1.15,,,1978,,,,
2005.12,부산,0.91,,,4705,,,,
2005.12,서울,0.98,,,11778,,,,
2005.12,세종,0.00,,,,,,,
2005.12,울산,1.24,,,2408,,,,
2005.12,인천,1.11,,,2654,,,,
2005.12,전남,1.33,,,2545,,,,
2005.12,전북,1.21,,,3088,,,,
2005.12,제주,1.37,,,893,,,,
2005.12,충남,1.35,,,2519,,,,
2005.12,충북,1.23,,,2146,,,,
2006.01,강원,1.20,,,2210,,39240,,
2006.01,경기,1.24,,,15529,,265775,,
2006.01,경남,1.25,,,5340,,85572,,
2006.01,경북,1.21,,,3317,,69241,,
2006.01,광주,1.15,,,2640,,34139,,
2006.01,대구,1.01,,,3041,,59194,,
2006.01,대전,1.16,,,1982,,35062,,
2006.01,부산,0.92,,,4709,,93308,,
2006.01,서울,0.98,,,11794,,240090,,
2006.01,세종,0.00,,,,,,,
2006.01,울산,1.24,,,2416,,29636,,
2006.01,인천,1.12,,,2652,,62404,,
2006.01,전남,1.34,,,2547,,58329,,
2006.01,전북,1.21,,,3084,,55365,,
2006.01,제주,1.37,,,898,,13159,,
2006.01,충남,1.36,,,2528,,58037,,
2006.01,충북,1.23,,,2154,,39383,,
2006.02,강원,1.21,,,2219,,39376,,
2006.02,경기,1.25,,,15534,,268370,,
2006.02,경남,1.27,,,5382,,86041,,
2006.02,경북,1.22,,,3320,,69351,,
2006.02,광주,1.16,,,2622,,34271,,
2006.02,대구,1.02,,,3032,,59370,,
2006.02,대전,1.17,,,1994,,35273,,
2006.02,부산,0.92,,,4715,,93858,,
2006.02,서울,0.99,,,11774,,241595,,
2006.02,세종,0.00,,,,,,,
2006.02,울산,1.26,,,2410,,29882,,
2006.02,인천,1.13,,,2655,,62932,,
2006.02,전남,1.35,,,2554,,58204,,
2006.02,전북,1.23,,,3099,,55347,,
2006.02,제주,1.38,,,900,,13241,,
2006.02,충남,1.37,,,2539,,57989,,
2006.02,충북,1.25,,,2160,,39543,,
2006.03,강원,1.23,,,2228,,39513,,
2006.03,경기,1.26,,,15539,,270965,,
2006.03,경남,1.28,,,5424,,86509,,
2006.03,경북,1.23,,,3323,,69461,,
2006.03,광주,1.17,,,2603,,34404,,
2006.03,대구,1.03,,,3022,,59546,,
2006.03,대전,1.18,,,2006,,35485,,
2006.03,부산,0.93,,,4721,,94408,,
2006.03,서울,0.99,,,11753,,243100,,
2006.03,세종,0.00,,,,,,,
2006.03,울산,1.27,,,2404,,30129,,
2006.03,인천,1.14,,,2657,,63461,,
2006.03,전남,1.37,,,2562,,58079,,
2006.03,전북,1.24,,,3114,,55328,,
2006.03,제주,1.39,,,903,,13322,,
2006.03,충남,1.38,,,2550,,57941,,
2006.03,충북,1.26,,,2165,,39704,,
2006.04,강원,1.24,,,2236,,39649,,
2006.04,경기,1.27,,,15544,,273560,,
2006.04,경남,1.30,,,5466,,86978,,
2006.04,경북,1.25,,,3326,,69571,,
2006.04,광주,1.18,,,2585,,34536,,
2006.04,대구,1.04,,,3013,,59721,,
2006.04,대전,1.19,,,2018,,35696,,
2006.04,부산,0.94,,,4726,,94958,,
2006.04,서울,1.00,,,11733,,244604,,
2006.04,세종,0.00,,,,,,,
2006.04,울산,1.28,,,2398,,30375,,
2006.04,인천,1.15,,,2660,,63990,,
2006.04,전남,1.39,,,2570,,57954,,
2006.04,전북,1.25,,,3129,,55310,,
2006.04,제주,1.40,,,905,,13404,,
2006.04,충남,1.39,,,2561,,57894,,
2006.04,충북,1.27,,,2171,,39864,,
2006.05,강원,1.25,,,2245,,39786,,
2006.05,경기,1.28,,,15550,,276155,,
2006.05,경남,1.31,,,5508,,87446,,
2006.05,경북,1.26,,,3330,,69681,,
2006.05,광주,1.19,,,2567,,34668,,
2006.05,대구,1.05,,,3004,,59897,,
2006.05,대전,1.20,,,2031,,35908,,
2006.05,부산,0.95,,,4732,,95508,,
2006.05,서울,1.01,,,11712,,246109,,
2006.05,세종,0.00,,,,,,,
2006.05,울산,1.30,,,2393,,30621,,
2006.05,인천,1.16,,,2663,,64518,,
2006.05,전남,1.41,,,2577,,57828,,
2006.05,전북,1.27,,,3144,,55292,,
2006.05,제주,1.41,,,908,,13486,,
2006.05,충남,1.41,,,2572,,57846,,
2006.05,충북,1.29,,,2176,,40024,,
2006.06,강원,1.27,,,2254,,39922,,
2006.06,경기,1.29,,,15555,,278750,,
2006.06,경남,1.33,,,5550,,87915,,
2006.06,경북,1.28,,,3333,,69791,,
2006.06,광주,1.20,,,2548,,34800,,
2006.06,대구,1.06,,,2994,,60073,,
2006.06,대전,1.21,,,2043,,36119,,
2006.06,부산,0.96,,,4738,,96058,,
2006.06,서울,1.02,,,11692,,247614,,
2006.06,세종,0.00,,,,,,,
2006.06,울산,1.31,,,2387,,30868,,
2006.06,인천,1.17,,,2665,,65046,,
2006.06,전남,1.42,,,2584,,57703,,
2006.06,전북,1.28,,,3159,,55273,,
2006.06,제주,1.42,,,910,,13567,,
2006.06,충남,1.42,,,2583,,57798,,
2006.06,충북,1.30,,,2182,,40185,,
2006.07,강원,1.28,,,2262,,40058,,
2006.07,경기,1.30,,,15560,,281345,,
2006.07,경남,1.34,,,5592,,88384,,
2006.07,경북,1.29,,,3336,,69900,,
2006.07,광주,1.21,,,2530,,34932,,
2006.07,대구,1.07,,,2985,,60248,,
2006.07,대전,1.22,,,2055,,36330,,
2006.07,부산,0.97,,,4744,,96608,,
2006.07,서울,1.02,,,11672,,249119,,
2006.07,세종,0.00,,,,,,,
2006.07,울산,1.32,,,2381,,31114,,
2006.07,인천,1.19,,,2668,,65575,,
2006.07,전남,1.44,,,2592,,57578,,
2006.07,전북,1.30,,,3174,,55255,,
2006.07,제주,1.43,,,912,,13649,,
2006.07,충남,1.43,,,2594,,57750,,
2006.07,충북,1.32,,,2188,,40345,,
2006.08,강원,1.29,,,2271,,40195,,
2006.08,경기,1.31,,,15565,,283940,,
2006.08,경남,1.36,,,5634,,88852,,
2006.08,경북,1.30,,,3339,,70010,,
2006.08,광주,1.22,,,2512,,35065,,
2006.08,대구,1.08,,,2976,,60424,,
2006.08,대전,1.23,,,2067,,36542,,
2006.08,부산,0.98,,,4750,,97157,,
2006.08,서울,1.03,,,11651,,250624,,
2006.08,세종,0.00,,,,,,,
2006.08,울산,1.34,,,2375,,31360,,
2006.08,인천,1.20,,,2671,,66104,,
2006.08,전남,1.46,,,2600,,57453,,
2006.08,전북,1.31,,,3189,,55237,,
2006.08,제주,1.44,,,915,,13731,,
2006.08,충남,1.44,,,2605,,57702,,
2006.08,충북,1.33,,,2193,,40505,,
2006.09,강원,1.30,,,2280,,40331,,
2006.09,경기,1.32,,,15570,,286535,,
2006.09,경남,1.37,,,5676,,89321,,
2006.09,경북,1.32,,,3342,,70120,,
2006.09,광주,1.23,,,2493,,35197,,
2006.09,대구,1.09,,,2966,,60600,,
2006.09,대전,1.24,,,2079,,36753,,
2006.09,부산,0.99,,,4756,,97707,,
2006.09,서울,1.04,,,11631,,252129,,
2006.09,세종,0.00,,,,,,,
2006.09,울산,1.35,,,2369,,31607,,
2006.09,인천,1.21,,,2673,,66632,,
2006.09,전남,1.47,,,2607,,57328,,
2006.09,전북,1.32,,,3204,,55218,,
2006.09,제주,1.45,,,917,,13812,,
2006.09,충남,1.46,,,2616,,57654,,
