"시점","행정구역별",데이터
"2021.06","경상북도",100.0
"2021.06","경상남도",100.0
"2021.06","제주특별자치도",100.0
"2021.07","서울특별시",100.8
"2021.07","부산광역시",101.1
"2021.07","대구광역시",100.4
"2021.07","인천광역시",102.0
"2021.07","광주광역시",100.9
"2021.07","대전광역시",101.0
"2021.07","울산광역시",100.9
"2021.07","세종특별자치시",99.8
"2021.07","경기도",102.0
"2021.07","강원특별자치도",100.7
"2021.07","충청북도",101.1
"2021.07","충청남도",101.0
"2021.07","전북특별자치도",101.0
"2021.07","전라남도",100.4
"2021.07","경상북도",100.7
"2021.07","경상남도",100.6
"2021.07","제주특별자치도",101.9
"2021.08","서울특별시",101.7
"2021.08","부산광역시",102.3
"2021.08","대구광역시",100.7
"2021.08","인천광역시",104.0
"2021.08","광주광역시",101.9
"2021.08","대전광역시",102.3
"2021.08","울산광역시",101.8
"2021.08","세종특별자치시",99.5
"2021.08","경기도",104.3
"2021.08","강원특별자치도",101.7
"2021.08","충청북도",102.4
"2021.08","충청남도",102.2
"2021.08","전북특별자치도",102.0
"2021.08","전라남도",100.8
"2021.08","경상북도",101.5
"2021.08","경상남도",101.5
"2021.08","제주특별자치도",104.2
"2021.09","서울특별시",102.7
"2021.09","부산광역시",103.3
"2021.09","대구광역시",100.8
"2021.09","인천광역시",106.0
"2021.09","광주광역시",102.9
"2021.09","대전광역시",103.4
"2021.09","울산광역시",102.7
"2021.09","세종특별자치시",99.3
"2021.09","경기도",106.3
"2021.09","강원특별자치도",102.7
"2021.09","충청북도",103.6
"2021.09","충청남도",103.4
"2021.09","전북특별자치도",103.1
"2021.09","전라남도",101.3
"2021.09","경상북도",102.1
"2021.09","경상남도",102.4
"2021.09","제주특별자치도",105.6
"2021.10","서울특별시",103.5
"2021.10","부산광역시",104.5
"2021.10","대구광역시",100.8
"2021.10","인천광역시",108.0
"2021.10","광주광역시",104.1
"2021.10","대전광역시",104.4
"2021.10","울산광역시",103.6
"2021.10","세종특별자치시",99.2
"2021.10","경기도",108.0
"2021.10","강원특별자치도",103.6
"2021.10","충청북도",105.2
"2021.10","충청남도",104.9
"2021.10","전북특별자치도",104.0
"2021.10","전라남도",101.7
"2021.10","경상북도",102.9
"2021.10","경상남도",103.7
"2021.10","제주특별자치도",107.1
"2021.11","서울특별시",104.1
"2021.11","부산광역시",105.4
"2021.11","대구광역시",100.7
"2021.11","인천광역시",109.3
"2021.11","광주광역시",105.1
"2021.11","대전광역시",105.1
"2021.11","울산광역시",104.2
"2021.11","세종특별자치시",98.4
"2021.11","경기도",109.1
"2021.11","강원특별자치도",104.6
"2021.11","충청북도",106.4
"2021.11","충청남도",106.0
"2021.11","전북특별자치도",104.8
"2021.11","전라남도",102.0
"2021.11","경상북도",103.5
"2021.11","경상남도",104.8
"2021.11","제주특별자치도",108.2
"2021.12","서울특별시",104.4
"2021.12","부산광역시",105.6
"2021.12","대구광역시",100.6
"2021.12","인천광역시",109.8
"2021.12","광주광역시",105.7
"2021.12","대전광역시",105.2
"2021.12","울산광역시",104.4
"2021.12","세종특별자치시",96.3
"2021.12","경기도",109.5
"2021.12","강원특별자치도",105.1
"2021.12","충청북도",106.9
"2021.12","충청남도",106.7
"2021.12","전북특별자치도",105.4
"2021.12","전라남도",102.1
"2021.12","경상북도",104.0
"2021.12","경상남도",105.4
"2021.12","제주특별자치도",108.8
"2022.01","서울특별시",104.4
"2022.01","부산광역시",105.7
"2022.01","대구광역시",100.2
"2022.01","인천광역시",109.9
"2022.01","광주광역시",106.2
"2022.01","대전광역시",105.1
"2022.01","울산광역시",104.5
"2022.01","세종특별자치시",95.4
"2022.01","경기도",109.5
"2022.01","강원특별자치도",105.4
"2022.01","충청북도",107.2
"2022.01","충청남도",107.0
"2022.01","전북특별자치도",105.7
"2022.01","전라남도",102.1
"2022.01","경상북도",104.3
"2022.01","경상남도",105.7
"2022.01","제주특별자치도",109.2
"2022.02","서울특별시",104.3
"2022.02","부산광역시",105.7
"2022.02","대구광역시",99.8
"2022.02","인천광역시",109.9
"2022.02","광주광역시",106.4
"2022.02","대전광역시",104.9
"2022.02","울산광역시",104.4
"2022.02","세종특별자치시",94.7
"2022.02","경기도",109.4
"2022.02","강원특별자치도",105.6
"2022.02","충청북도",107.3
"2022.02","충청남도",107.1
"2022.02","전북특별자치도",106.0
"2022.02","전라남도",102.1
"2022.02","경상북도",104.4
"2022.02","경상남도",106.0
"2022.02","제주특별자치도",109.5
"2022.03","서울특별시",104.2
"2022.03","부산광역시",105.7
"2022.03","대구광역시",99.1
"2022.03","인천광역시",109.7
"2022.03","광주광역시",106.6
"2022.03","대전광역시",104.6
"2022.03","울산광역시",104.3
"2022.03","세종특별자치시",94.0
"2022.03","경기도",109.3
"2022.03","강원특별자치도",105.8
"2022.03","충청북도",107.4
"2022.03","충청남도",107.2
"2022.03","전북특별자치도",106.3
"2022.03","전라남도",101.9
"2022.03","경상북도",104.5
"2022.03","경상남도",106.4
"2022.03","제주특별자치도",109.7
"2022.04","서울특별시",104.2
"2022.04","부산광역시",105.8
"2022.04","대구광역시",98.5
"2022.04","인천광역시",109.7
"2022.04","광주광역시",106.8
"2022.04","대전광역시",104.4
"2022.04","울산광역시",104.3
"2022.04","세종특별자치시",93.3
"2022.04","경기도",109.2
"2022.04","강원특별자치도",106.1
"2022.04","충청북도",107.5
"2022.04","충청남도",107.0
"2022.04","전북특별자치도",106.8
"2022.04","전라남도",101.8
"2022.04","경상북도",104.6
"2022.04","경상남도",106.8
"2022.04","제주특별자치도",109.8
"2022.05","서울특별시",104.2
"2022.05","부산광역시",105.8
"2022.05","대구광역시",97.7
"2022.05","인천광역시",109.4
"2022.05","광주광역시",107.0
"2022.05","대전광역시",104.1
"2022.05","울산광역시",104.4
"2022.05","세종특별자치시",92.8
"2022.05","경기도",109.1
"2022.05","강원특별자치도",106.3
"2022.05","충청북도",107.7
"2022.05","충청남도",106.8
"2022.05","전북특별자치도",107.5
"2022.05","전라남도",101.7
"2022.05","경상북도",104.7
"2022.05","경상남도",107.1
"2022.05","제주특별자치도",110.0
"2022.06","서울특별시",104.1
"2022.06","부산광역시",105.8
"2022.06","대구광역시",97.0
"2022.06","인천광역시",109.2
"2022.06","광주광역시",107.1
"2022.06","대전광역시",103.9
"2022.06","울산광역시",104.3
"2022.06","세종특별자치시",92.0
"2022.06","경기도",108.9
"2022.06","강원특별자치도",106.5
"2022.06","충청북도",107.7
"2022.06","충청남도",106.7
"2022.06","전북특별자치도",108.0
"2022.06","전라남도",101.4
"2022.06","경상북도",104.8
"2022.06","경상남도",107.2
"2022.06","제주특별자치도",110.2
"2022.07","서울특별시",103.9
"2022.07","부산광역시",105.6
"2022.07","대구광역시",96.5
"2022.07","인천광역시",108.8
"2022.07","광주광역시",107.1
"2022.07","대전광역시",103.5
"2022.07","울산광역시",104.1
"2022.07","세종특별자치시",91.3
"2022.07","경기도",108.6
"2022.07","강원특별자치도",106.5
"2022.07","충청북도",107.7
"2022.07","충청남도",106.6
"2022.07","전북특별자치도",108.4
"2022.07","전라남도",101.2
"2022.07","경상북도",104.7
"2022.07","경상남도",107.2
"2022.07","제주특별자치도",110.3
"2022.08","서울특별시",103.4
"2022.08","부산광역시",105.2
"2022.08","대구광역시",95.6
"2022.08","인천광역시",107.7
"2022.08","광주광역시",106.9
"2022.08","대전광역시",102.8
"2022.08","울산광역시",103.5
"2022.08","세종특별자치시",90.2
"2022.08","경기도",107.8
"2022.08","강원특별자치도",106.5
"2022.08","충청북도",107.4
"2022.08","충청남도",106.3
"2022.08","전북특별자치도",108.5
"2022.08","전라남도",100.9
"2022.08","경상북도",104.5
"2022.08","경상남도",106.9
"2022.08","제주특별자치도",110.2
"2022.09","서울특별시",102.6
"2022.09","부산광역시",104.3
"2022.09","대구광역시",94.6
"2022.09","인천광역시",106.3
"2022.09","광주광역시",106.2
"2022.09","대전광역시",101.5
"2022.09","울산광역시",102.5
"2022.09","세종특별자치시",88.7
"2022.09","경기도",106.7
"2022.09","강원특별자치도",106.3
"2022.09","충청북도",107.1
"2022.09","충청남도",105.9
"2022.09","전북특별자치도",108.3
"2022.09","전라남도",100.5
"2022.09","경상북도",104.2
"2022.09","경상남도",106.5
"2022.09","제주특별자치도",110.0
"2022.10","서울특별시",101.4
"2022.10","부산광역시",103.2
"2022.10","대구광역시",93.3
"2022.10","인천광역시",104.3
"2022.10","광주광역시",105.4
"2022.10","대전광역시",100.0
"2022.10","울산광역시",101.4
"2022.10","세종특별자치시",87.1
"2022.10","경기도",105.0
"2022.10","강원특별자치도",105.9
"2022.10","충청북도",106.4
"2022.10","충청남도",105.2
"2022.10","전북특별자치도",108.0
"2022.10","전라남도",99.9
"2022.10","경상북도",103.7
"2022.10","경상남도",105.4
"2022.10","제주특별자치도",109.6
"2022.11","서울특별시",99.3
"2022.11","부산광역시",101.2
"2022.11","대구광역시",91.3
"2022.11","인천광역시",100.8
"2022.11","광주광역시",103.5
"2022.11","대전광역시",97.8
"2022.11","울산광역시",99.0
"2022.11","세종특별자치시",84.8
"2022.11","경기도",102.3
"2022.11","강원특별자치도",105.3
"2022.11","충청북도",105.5
"2022.11","충청남도",104.3
"2022.11","전북특별자치도",106.5
"2022.11","전라남도",99.0
"2022.11","경상북도",102.7
"2022.11","경상남도",103.4
"2022.11","제주특별자치도",109.1
"2022.12","서울특별시",96.3
"2022.12","부산광역시",98.7
"2022.12","대구광역시",88.1
"2022.12","인천광역시",96.1
"2022.12","광주광역시",101.4
"2022.12","대전광역시",94.9
"2022.12","울산광역시",96.8
"2022.12","세종특별자치시",79.8
"2022.12","경기도",98.4
"2022.12","강원특별자치도",104.4
"2022.12","충청북도",103.9
"2022.12","충청남도",103.1
"2022.12","전북특별자치도",104.8
"2022.12","전라남도",97.8
"2022.12","경상북도",101.0
"2022.12","경상남도",100.6
"2022.12","제주특별자치도",107.3
"2023.01","서울특별시",94.6
"2023.01","부산광역시",96.4
"2023.01","대구광역시",85.9
"2023.01","인천광역시",93.4
"2023.01","광주광역시",99.9
"2023.01","대전광역시",92.9
"2023.01","울산광역시",95.3
"2023.01","세종특별자치시",76.1
"2023.01","경기도",95.5
"2023.01","강원특별자치도",103.9
"2023.01","충청북도",102.8
"2023.01","충청남도",102.0
"2023.01","전북특별자치도",103.8
"2023.01","전라남도",96.3
"2023.01","경상북도",100.1
"2023.01","경상남도",98.6
"2023.01","제주특별자치도",106.5
"2023.02","서울특별시",93.6
"2023.02","부산광역시",94.5
"2023.02","대구광역시",84.0
"2023.02","인천광역시",91.8
"2023.02","광주광역시",98.7
"2023.02","대전광역시",91.3
"2023.02","울산광역시",93.9
"2023.02","세종특별자치시",73.6
"2023.02","경기도",93.2
"2023.02","강원특별자치도",103.3
"2023.02","충청북도",101.7
"2023.02","충청남도",100.9
"2023.02","전북특별자치도",103.0
"2023.02","전라남도",95.5
"2023.02","경상북도",99.3
"2023.02","경상남도",97.6
"2023.02","제주특별자치도",105.8
"2023.03","서울특별시",92.9
"2023.03","부산광역시",93.1
"2023.03","대구광역시",82.6
"2023.03","인천광역시",90.8
"2023.03","광주광역시",97.7
"2023.03","대전광역시",90.1
"2023.03","울산광역시",92.5
"2023.03","세종특별자치시",73.4
"2023.03","경기도",91.8
"2023.03","강원특별자치도",102.9
"2023.03","충청북도",100.8
"2023.03","충청남도",99.9
"2023.03","전북특별자치도",102.3
"2023.03","전라남도",94.9
"2023.03","경상북도",98.8
"2023.03","경상남도",97.0
"2023.03","제주특별자치도",105.2
"2023.04","서울특별시",92.6
"2023.04","부산광역시",92.2
"2023.04","대구광역시",81.6
"2023.04","인천광역시",90.5
"2023.04","광주광역시",97.0
"2023.04","대전광역시",89.6
"2023.04","울산광역시",91.6
"2023.04","세종특별자치시",73.9
"2023.04","경기도",91.0
"2023.04","강원특별자치도",102.5
"2023.04","충청북도",100.4
"2023.04","충청남도",99.3
"2023.04","전북특별자치도",101.7
"2023.04","전라남도",94.4
"2023.04","경상북도",98.4
"2023.04","경상남도",96.5
"2023.04","제주특별자치도",104.4
"2023.05","서울특별시",92.6
"2023.05","부산광역시",91.7
"2023.05","대구광역시",81.1
"2023.05","인천광역시",90.6
"2023.05","광주광역시",96.5
"2023.05","대전광역시",89.5
"2023.05","울산광역시",91.2
"2023.05","세종특별자치시",74.7
"2023.05","경기도",90.9
"2023.05","강원특별자치도",102.2
"2023.05","충청북도",100.3
"2023.05","충청남도",99.1
"2023.05","전북특별자치도",101.3
"2023.05","전라남도",94.0
"2023.05","경상북도",98.2
"2023.05","경상남도",96.2
"2023.05","제주특별자치도",103.8
"2023.06","서울특별시",92.7
"2023.06","부산광역시",91.4
"2023.06","대구광역시",80.8
"2023.06","인천광역시",90.7
"2023.06","광주광역시",96.3
"2023.06","대전광역시",89.4
"2023.06","울산광역시",91.1
"2023.06","세종특별자치시",75.4
"2023.06","경기도",90.9
"2023.06","강원특별자치도",102.1
"2023.06","충청북도",100.3
"2023.06","충청남도",99.0
"2023.06","전북특별자치도",101.1
"2023.06","전라남도",93.7
"2023.06","경상북도",98.2
"2023.06","경상남도",96.0
"2023.06","제주특별자치도",103.5
"2023.07","서울특별시",93.0
"2023.07","부산광역시",91.2
"2023.07","대구광역시",80.6
"2023.07","인천광역시",91.0
"2023.07","광주광역시",96.1
"2023.07","대전광역시",89.4
"2023.07","울산광역시",91.0
"2023.07","세종특별자치시",76.1
"2023.07","경기도",91.1
"2023.07","강원특별자치도",102.1
"2023.07","충청북도",100.3
"2023.07","충청남도",99.0
"2023.07","전북특별자치도",100.9
"2023.07","전라남도",93.4
"2023.07","경상북도",98.1
"2023.07","경상남도",95.8
"2023.07","제주특별자치도",103.1
"2023.08","서울특별시",93.4
"2023.08","부산광역시",91.0
"2023.08","대구광역시",80.8
"2023.08","인천광역시",91.3
"2023.08","광주광역시",96.0
"2023.08","대전광역시",89.6
"2023.08","울산광역시",91.2
"2023.08","세종특별자치시",76.3
"2023.08","경기도",91.6
"2023.08","강원특별자치도",102.2
"2023.08","충청북도",100.4
"2023.08","충청남도",99.1
"2023.08","전북특별자치도",100.9
"2023.08","전라남도",93.2
"2023.08","경상북도",98.4
"2023.08","경상남도",95.8
"2023.08","제주특별자치도",103.0
"2023.09","서울특별시",93.9
"2023.09","부산광역시",90.9
"2023.09","대구광역시",81.0
"2023.09","인천광역시",91.6
"2023.09","광주광역시",96.0
"2023.09","대전광역시",89.9
"2023.09","울산광역시",91.4
"2023.09","세종특별자치시",76.7
"2023.09","경기도",92.2
"2023.09","강원특별자치도",102.5
"2023.09","충청북도",100.8
"2023.09","충청남도",99.2
"2023.09","전북특별자치도",101.0
"2023.09","전라남도",93.2
"2023.09","경상북도",98.7
"2023.09","경상남도",95.9
"2023.09","제주특별자치도",102.8
"2023.10","서울특별시",94.2
"2023.10","부산광역시",90.8
"2023.10","대구광역시",81.1
"2023.10","인천광역시",91.8
"2023.10","광주광역시",96.1
"2023.10","대전광역시",90.2
"2023.10","울산광역시",91.6
"2023.10","세종특별자치시",76.7
"2023.10","경기도",92.7
"2023.10","강원특별자치도",102.8
"2023.10","충청북도",101.3
"2023.10","충청남도",99.2
"2023.10","전북특별자치도",101.0
"2023.10","전라남도",93.1
"2023.10","경상북도",99.0
"2023.10","경상남도",95.9
"2023.10","제주특별자치도",102.7
"2023.11","서울특별시",94.4
"2023.11","부산광역시",90.6
"2023.11","대구광역시",81.1
"2023.11","인천광역시",91.6
"2023.11","광주광역시",96.1
"2023.11","대전광역시",90.3
"2023.11","울산광역시",91.6
"2023.11","세종특별자치시",76.7
"2023.11","경기도",92.8
"2023.11","강원특별자치도",103.0
"2023.11","충청북도",101.5
"2023.11","충청남도",99.3
"2023.11","전북특별자치도",101.2
"2023.11","전라남도",93.0
"2023.11","경상북도",99.0
"2023.11","경상남도",95.9
"2023.11","제주특별자치도",102.6
"2023.12","서울특별시",94.2
"2023.12","부산광역시",90.3
"2023.12","대구광역시",80.8
"2023.12","인천광역시",91.4
"2023.12","광주광역시",96.1
"2023.12","대전광역시",90.3
"2023.12","울산광역시",91.6
"2023.12","세종특별자치시",76.5
"2023.12","경기도",92.6
"2023.12","강원특별자치도",103.0
"2023.12","충청북도",101.7
"2023.12","충청남도",99.2
"2023.12","전북특별자치도",101.1
"2023.12","전라남도",92.8
"2023.12","경상북도",99.0
"2023.12","경상남도",95.7
"2023.12","제주특별자치도",102.4
"2024.01","서울특별시",94.1
"2024.01","부산광역시",90.0
"2024.01","대구광역시",80.5
"2024.01","인천광역시",91.3
"2024.01","광주광역시",96.0
"2024.01","대전광역시",90.3
"2024.01","울산광역시",91.5
"2024.01","세종특별자치시",76.2
"2024.01","경기도",92.3
"2024.01","강원특별자치도",103.1
"2024.01","충청북도",101.7
"2024.01","충청남도",99.1
"2024.01","전북특별자치도",101.1
"2024.01","전라남도",92.7
"2024.01","경상북도",98.9
"2024.01","경상남도",95.5
"2024.01","제주특별자치도",102.2
"2024.02","서울특별시",93.9
"2024.02","부산광역시",89.7
"2024.02","대구광역시",80.1
"2024.02","인천광역시",91.1
"2024.02","광주광역시",95.8
"2024.02","대전광역시",90.2
"2024.02","울산광역시",91.4
"2024.02","세종특별자치시",75.4
"2024.02","경기도",92.1
"2024.02","강원특별자치도",103.2
"2024.02","충청북도",101.6
"2024.02","충청남도",98.8
"2024.02","전북특별자치도",100.9
"2024.02","전라남도",92.6
"2024.02","경상북도",98.8
"2024.02","경상남도",95.4
"2024.02","제주특별자치도",102.0
"2024.03","서울특별시",93.9
"2024.03","부산광역시",89.4
"2024.03","대구광역시",79.7
"2024.03","인천광역시",91.1
"2024.03","광주광역시",95.8
"2024.03","대전광역시",90.1
"2024.03","울산광역시",91.4
"2024.03","세종특별자치시",74.5
"2024.03","경기도",91.8
"2024.03","강원특별자치도",103.3
"2024.03","충청북도",101.5
"2024.03","충청남도",98.5
"2024.03","전북특별자치도",100.9
"2024.03","전라남도",92.6
"2024.03","경상북도",98.8
"2024.03","경상남도",95.2
"2024.03","제주특별자치도",101.8
"2024.04","서울특별시",94.0
"2024.04","부산광역시",89.2
"2024.04","대구광역시",79.5
"2024.04","인천광역시",91.1
"2024.04","광주광역시",95.7
"2024.04","대전광역시",89.9
"2024.04","울산광역시",91.3
"2024.04","세종특별자치시",73.8
"2024.04","경기도",91.8
"2024.04","강원특별자치도",103.3
"2024.04","충청북도",101.4
"2024.04","충청남도",98.3
"2024.04","전북특별자치도",100.9
"2024.04","전라남도",92.5
"2024.04","경상북도",98.9
"2024.04","경상남도",95.0
"2024.04","제주특별자치도",101.6
"2024.05","서울특별시",94.2
"2024.05","부산광역시",89.1
"2024.05","대구광역시",79.2
"2024.05","인천광역시",91.3
"2024.05","광주광역시",95.6
"2024.05","대전광역시",89.9
"2024.05","울산광역시",91.2
"2024.05","세종특별자치시",73.1
"2024.05","경기도",91.7
"2024.05","강원특별자치도",103.5
"2024.05","충청북도",101.4
"2024.05","충청남도",98.3
"2024.05","전북특별자치도",101.1
"2024.05","전라남도",92.5
"2024.05","경상북도",99.0
"2024.05","경상남도",94.9
"2024.05","제주특별자치도",101.3
"2024.06","서울특별시",94.8
"2024.06","부산광역시",88.8
"2024.06","대구광역시",78.8
"2024.06","인천광역시",91.6
"2024.06","광주광역시",95.5
"2024.06","대전광역시",89.7
"2024.06","울산광역시",91.2
"2024.06","세종특별자치시",72.8
"2024.06","경기도",91.8
"2024.06","강원특별자치도",103.6
"2024.06","충청북도",101.4
"2024.06","충청남도",98.3
"2024.06","전북특별자치도",101.2
"2024.06","전라남도",92.4
"2024.06","경상북도",98.8
"2024.06","경상남도",94.7
"2024.06","제주특별자치도",101.1
"2024.07","서울특별시",95.9
"2024.07","부산광역시",88.6
"2024.07","대구광역시",78.4
"2024.07","인천광역시",91.9
"2024.07","광주광역시",95.3
"2024.07","대전광역시",89.6
"2024.07","울산광역시",91.2
"2024.07","세종특별자치시",72.4
"2024.07","경기도",92.0
"2024.07","강원특별자치도",103.7
"2024.07","충청북도",101.4
"2024.07","충청남도",98.3
"2024.07","전북특별자치도",101.3
"2024.07","전라남도",92.3
"2024.07","경상북도",98.6
"2024.07","경상남도",94.7
"2024.07","제주특별자치도",100.9
"2024.08","서울특별시",97.1
"2024.08","부산광역시",88.5
"2024.08","대구광역시",78.0
"2024.08","인천광역시",92.6
"2024.08","광주광역시",95.2
"2024.08","대전광역시",89.5
"2024.08","울산광역시",91.2
"2024.08","세종특별자치시",72.3
"2024.08","경기도",92.5
"2024.08","강원특별자치도",103.9
"2024.08","충청북도",101.5
"2024.08","충청남도",98.2
"2024.08","전북특별자치도",101.5
"2024.08","전라남도",92.3
"2024.08","경상북도",98.6
"2024.08","경상남도",94.6
"2024.08","제주특별자치도",100.7
"2024.09","서울특별시",97.9
"2024.09","부산광역시",88.5
"2024.09","대구광역시",77.8
"2024.09","인천광역시",92.9
"2024.09","광주광역시",95.1
"2024.09","대전광역시",89.5
"2024.09","울산광역시",91.3
"2024.09","세종특별자치시",72.1
"2024.09","경기도",92.9
"2024.09","강원특별자치도",103.9
"2024.09","충청북도",101.5
"2024.09","충청남도",98.2
"2024.09","전북특별자치도",101.6
"2024.09","전라남도",92.2
"2024.09","경상북도",98.5
"2024.09","경상남도",94.5
"2024.09","제주특별자치도",100.5
"2024.10","서울특별시",98.3
"2024.10","부산광역시",88.3
"2024.10","대구광역시",77.5
"2024.10","인천광역시",93.1
"2024.10","광주광역시",95.0
"2024.10","대전광역시",89.4
"2024.10","울산광역시",91.3
"2024.10","세종특별자치시",72.0
"2024.10","경기도",93.1
"2024.10","강원특별자치도",103.9
"2024.10","충청북도",101.5
"2024.10","충청남도",98.2
"2024.10","전북특별자치도",101.8
"2024.10","전라남도",92.2
"2024.10","경상북도",98.4
"2024.10","경상남도",94.5
"2024.10","제주특별자치도",100.4
"2024.11","서울특별시",98.6
"2024.11","부산광역시",88.1
"2024.11","대구광역시",77.3
"2024.11","인천광역시",93.1
"2024.11","광주광역시",94.9
"2024.11","대전광역시",89.3
"2024.11","울산광역시",91.3
"2024.11","세종특별자치시",71.7
"2024.11","경기도",93.1
"2024.11","강원특별자치도",103.8
"2024.11","충청북도",101.5
"2024.11","충청남도",98.1
"2024.11","전북특별자치도",101.7
"2024.11","전라남도",92.2
"2024.11","경상북도",98.3
"2024.11","경상남도",94.5
"2024.11","제주특별자치도",100.2
